Anio,Mes,Pais,Medio_Acceso_Predicho,Destino_Principal,Num_Turistas
2020,9,Irlanda,Tren,Comunidad de Madrid,0
2020,9,Italia,Aeropuerto,Cataluña,71027
2020,9,Italia,Carretera,Canarias,5919
2020,9,Italia,Puerto,Comunidad de Madrid,1973
2020,9,Italia,Tren,Comunidad de Madrid,0
2020,9,Japón,Aeropuerto,Andalucía,8371
2020,9,Japón,Carretera,Andalucía,762
2020,9,Japón,Puerto,Comunidad de Madrid,132
2020,9,Japón,Tren,Comunidad de Madrid,150
2020,9,Luxemburgo,Aeropuerto,Cataluña,5466
2020,9,Luxemburgo,Carretera,Cataluña,1439
2020,9,Luxemburgo,Puerto,Baleares,0
2020,9,Luxemburgo,Tren,Baleares,7
2020,9,México,Aeropuerto,Comunidad de Madrid,10303
2020,9,México,Carretera,Cataluña,205
2020,9,México,Puerto,Comunidad de Madrid,86
2020,9,México,Tren,Comunidad de Madrid,227
2020,9,Noruega,Aeropuerto,Canarias,21552
2020,9,Noruega,Carretera,Comunidad Valenciana,196
2020,9,Noruega,Puerto,Canarias,0
2020,9,Noruega,Tren,Canarias,0
2020,9,Países Bajos,Aeropuerto,Canarias,65713
2020,9,Países Bajos,Carretera,Canarias,10633
2020,9,Países Bajos,Puerto,Andalucía,76
2020,9,Países Bajos,Tren,Baleares,76
2020,9,Polonia,Aeropuerto,Canarias,36324
2020,9,Polonia,Carretera,Canarias,2157
2020,9,Polonia,Puerto,Comunidad Valenciana,39
2020,9,Polonia,Tren,Canarias,0
2020,9,Portugal,Aeropuerto,Galicia,8446
2020,9,Portugal,Carretera,Comunidad de Madrid,54807
2020,9,Portugal,Puerto,Extremadura,127
2020,9,Portugal,Tren,Galicia,127
2020,9,Reino Unido,Aeropuerto,Cataluña,246142
2020,9,Reino Unido,Carretera,Comunidad Valenciana,12333
2020,9,Reino Unido,Puerto,Canarias,3674
2020,9,Reino Unido,Tren,Baleares,262
2020,9,República Checa,Aeropuerto,Cataluña,10684
2020,9,República Checa,Carretera,Cataluña,218
2020,9,República Checa,Puerto,Cataluña,0
2020,9,República Checa,Tren,Cataluña,0
2020,9,Rusia,Aeropuerto,Cataluña,2932
2020,9,Rusia,Carretera,Cataluña,65
2020,9,Rusia,Puerto,Andalucía,81
2020,9,Rusia,Tren,Canarias,41
2020,9,Suecia,Aeropuerto,Canarias,31246
2020,9,Suecia,Carretera,Canarias,867
2020,9,Suecia,Puerto,Canarias,0
2020,9,Suecia,Tren,Canarias,32
2020,9,Suiza,Aeropuerto,Comunidad Valenciana,15605
2020,9,Suiza,Carretera,Cataluña,4149
2020,9,Suiza,Puerto,Andalucía,40
2020,9,Suiza,Tren,Comunidad Valenciana,60
2020,10,Alemania,Aeropuerto,Comunidad Valenciana,87909
2020,10,Alemania,Carretera,Baleares,7366
2020,10,Alemania,Puerto,Canarias,287
2020,10,Alemania,Tren,Baleares,96
2020,10,Argentina,Aeropuerto,Andalucía,5160
2020,10,Argentina,Carretera,Andalucía,1384
2020,10,Argentina,Puerto,Comunidad de Madrid,61
2020,10,Argentina,Tren,Andalucía,205
2020,10,Austria,Aeropuerto,Andalucía,10454
2020,10,Austria,Carretera,Comunidad de Madrid,1118
2020,10,Austria,Puerto,Andalucía,58
2020,10,Austria,Tren,Comunidad de Madrid,12
2020,10,Brasil,Aeropuerto,Galicia,4727
2020,10,Brasil,Carretera,Cataluña,2568
2020,10,Brasil,Puerto,Comunidad de Madrid,498
2020,10,Brasil,Tren,Comunidad de Madrid,233
2020,10,Bélgica,Aeropuerto,Cataluña,32874
2020,10,Bélgica,Carretera,Comunidad de Madrid,7932
2020,10,Bélgica,Puerto,Comunidad Valenciana,82
2020,10,Bélgica,Tren,Comunidad Valenciana,41
2020,10,Canadá,Aeropuerto,Andalucía,8005
2020,10,Canadá,Carretera,Cataluña,1448
2020,10,Canadá,Puerto,Cataluña,78
2020,10,Canadá,Tren,Canarias,254
2020,10,China,Aeropuerto,Cataluña,4445
2020,10,China,Carretera,Andalucía,1783
2020,10,China,Puerto,Comunidad de Madrid,136
2020,10,China,Tren,Cataluña,97
2020,10,Corea del Sur,Aeropuerto,Cataluña,1344
2020,10,Corea del Sur,Carretera,Comunidad de Madrid,78
2020,10,Corea del Sur,Puerto,Cataluña,0
2020,10,Corea del Sur,Tren,Cataluña,41
2020,10,Dinamarca,Aeropuerto,Andalucía,11314
2020,10,Dinamarca,Carretera,Canarias,233
2020,10,Dinamarca,Puerto,Andalucía,70
2020,10,Dinamarca,Tren,Baleares,0
2020,10,EE.UU.,Aeropuerto,Andalucía,10295
2020,10,EE.UU.,Carretera,Andalucía,750
2020,10,EE.UU.,Puerto,Andalucía,125
2020,10,EE.UU.,Tren,Comunidad de Madrid,193
2020,10,Finlandia,Aeropuerto,Canarias,14442
2020,10,Finlandia,Carretera,Canarias,327
2020,10,Finlandia,Puerto,Cataluña,89
2020,10,Finlandia,Tren,Canarias,15
2020,10,Francia,Aeropuerto,Comunidad Valenciana,82582
2020,10,Francia,Carretera,Cataluña,237382
2020,10,Francia,Puerto,Cataluña,1619
2020,10,Francia,Tren,Cataluña,2267
2020,10,Irlanda,Aeropuerto,Comunidad Valenciana,26970
2020,10,Irlanda,Carretera,Comunidad de Madrid,192
2020,10,Irlanda,Puerto,Comunidad de Madrid,247
2020,10,Irlanda,Tren,Comunidad Valenciana,0
2020,10,Italia,Aeropuerto,Cataluña,71027
2020,10,Italia,Carretera,Canarias,5919
2020,10,Italia,Puerto,Andalucía,1973
2020,10,Italia,Tren,Canarias,0
2020,10,Japón,Aeropuerto,Cataluña,8371
2020,10,Japón,Carretera,Cataluña,762
2020,10,Japón,Puerto,Cataluña,132
2020,10,Japón,Tren,Comunidad de Madrid,150
2020,10,Luxemburgo,Aeropuerto,Comunidad de Madrid,5466
2020,10,Luxemburgo,Carretera,Baleares,1439
2020,10,Luxemburgo,Puerto,Cataluña,0
2020,10,Luxemburgo,Tren,Cataluña,7
2020,10,México,Aeropuerto,Comunidad de Madrid,10303
2020,10,México,Carretera,Cataluña,205
2020,10,México,Puerto,Andalucía,86
2020,10,México,Tren,Comunidad de Madrid,227
2020,10,Noruega,Aeropuerto,Canarias,21552
2020,10,Noruega,Carretera,Comunidad Valenciana,196
2020,10,Noruega,Puerto,Canarias,0
2020,10,Noruega,Tren,Comunidad Valenciana,0
2020,10,Países Bajos,Aeropuerto,Baleares,65713
2020,10,Países Bajos,Carretera,Cataluña,10633
2020,10,Países Bajos,Puerto,Cataluña,76
2020,10,Países Bajos,Tren,Andalucía,76
2020,10,Polonia,Aeropuerto,Canarias,36324
2020,10,Polonia,Carretera,Comunidad Valenciana,2157
2020,10,Polonia,Puerto,Comunidad Valenciana,39
2020,10,Polonia,Tren,Cataluña,0
2020,10,Portugal,Aeropuerto,Galicia,8446
2020,10,Portugal,Carretera,Galicia,54807
2020,10,Portugal,Puerto,Extremadura,127
2020,10,Portugal,Tren,Castilla y León,127
2020,10,Reino Unido,Aeropuerto,Canarias,246142
2020,10,Reino Unido,Carretera,Andalucía,12333
2020,10,Reino Unido,Puerto,Canarias,3674
2020,10,Reino Unido,Tren,Canarias,262
2020,10,República Checa,Aeropuerto,Andalucía,7793
2020,10,República Checa,Carretera,Canarias,159
2020,10,República Checa,Puerto,Cataluña,0
2020,10,República Checa,Tren,Cataluña,0
2020,10,Rusia,Aeropuerto,Cataluña,2932
2020,10,Rusia,Carretera,Canarias,65
2020,10,Rusia,Puerto,Cataluña,81
2020,10,Rusia,Tren,Comunidad de Madrid,41
2020,10,Suecia,Aeropuerto,Cataluña,37941
2020,10,Suecia,Carretera,Canarias,1053
2020,10,Suecia,Puerto,Andalucía,0
2020,10,Suecia,Tren,Comunidad Valenciana,39
2020,10,Suiza,Aeropuerto,Cataluña,10924
2020,10,Suiza,Carretera,Comunidad Valenciana,2905
2020,10,Suiza,Puerto,Baleares,28
2020,10,Suiza,Tren,Baleares,42
2020,11,Alemania,Aeropuerto,Baleares,76920
2020,11,Alemania,Carretera,Comunidad Valenciana,6445
2020,11,Alemania,Puerto,Baleares,251
2020,11,Alemania,Tren,Baleares,84
2020,11,Argentina,Aeropuerto,Comunidad de Madrid,4301
2020,11,Argentina,Carretera,Andalucía,1153
2020,11,Argentina,Puerto,Comunidad de Madrid,51
2020,11,Argentina,Tren,Comunidad de Madrid,170
2020,11,Austria,Aeropuerto,Comunidad de Madrid,7237
2020,11,Austria,Carretera,Cataluña,774
2020,11,Austria,Puerto,Comunidad de Madrid,40
2020,11,Austria,Tren,Baleares,8
2020,11,Brasil,Aeropuerto,Galicia,2167
2020,11,Brasil,Carretera,Cataluña,1177
2020,11,Brasil,Puerto,Galicia,228
2020,11,Brasil,Tren,Cataluña,107
2020,11,Bélgica,Aeropuerto,Comunidad Valenciana,14942
2020,11,Bélgica,Carretera,Comunidad Valenciana,3605
2020,11,Bélgica,Puerto,Comunidad de Madrid,37
2020,11,Bélgica,Tren,Comunidad Valenciana,19
2020,11,Canadá,Aeropuerto,Comunidad Valenciana,3955
2020,11,Canadá,Carretera,Cataluña,716
2020,11,Canadá,Puerto,Cataluña,39
2020,11,Canadá,Tren,Cataluña,126
2020,11,China,Aeropuerto,Andalucía,3241
2020,11,China,Carretera,Andalucía,1300
2020,11,China,Puerto,Cataluña,99
2020,11,China,Tren,Cataluña,71
2020,11,Corea del Sur,Aeropuerto,Andalucía,896
2020,11,Corea del Sur,Carretera,Cataluña,52
2020,11,Corea del Sur,Puerto,Comunidad de Madrid,0
2020,11,Corea del Sur,Tren,Cataluña,27
2020,11,Dinamarca,Aeropuerto,Andalucía,6735
2020,11,Dinamarca,Carretera,Canarias,138
2020,11,Dinamarca,Puerto,Canarias,42
2020,11,Dinamarca,Tren,Baleares,0
2020,11,EE.UU.,Aeropuerto,Cataluña,9191
2020,11,EE.UU.,Carretera,Cataluña,670
2020,11,EE.UU.,Puerto,Comunidad de Madrid,112
2020,11,EE.UU.,Tren,Comunidad de Madrid,172
2020,11,Finlandia,Aeropuerto,Canarias,14442
2020,11,Finlandia,Carretera,Canarias,327
2020,11,Finlandia,Puerto,Canarias,89
2020,11,Finlandia,Tren,Canarias,15
2020,11,Francia,Aeropuerto,Comunidad Valenciana,82582
2020,11,Francia,Carretera,Cataluña,237382
2020,11,Francia,Puerto,Cataluña,1619
2020,11,Francia,Tren,Cataluña,2267
2020,11,Irlanda,Aeropuerto,Canarias,26970
2020,11,Irlanda,Carretera,Cataluña,192
2020,11,Irlanda,Puerto,Andalucía,247
2020,11,Irlanda,Tren,Andalucía,0
2020,11,Italia,Aeropuerto,Comunidad Valenciana,71027
2020,11,Italia,Carretera,Comunidad Valenciana,5919
2020,11,Italia,Puerto,Cataluña,1973
2020,11,Italia,Tren,Andalucía,0
2020,11,Japón,Aeropuerto,Andalucía,8371
2020,11,Japón,Carretera,Cataluña,762
2020,11,Japón,Puerto,Comunidad de Madrid,132
2020,11,Japón,Tren,Cataluña,150
2020,11,Luxemburgo,Aeropuerto,Andalucía,5466
2020,11,Luxemburgo,Carretera,Baleares,1439
2020,11,Luxemburgo,Puerto,Comunidad Valenciana,0
2020,11,Luxemburgo,Tren,Comunidad de Madrid,7
2020,11,México,Aeropuerto,Andalucía,10303
2020,11,México,Carretera,Comunidad de Madrid,205
2020,11,México,Puerto,Cataluña,86
2020,11,México,Tren,Cataluña,227
2020,11,Noruega,Aeropuerto,Comunidad Valenciana,21552
2020,11,Noruega,Carretera,Canarias,196
2020,11,Noruega,Puerto,Andalucía,0
2020,11,Noruega,Tren,Canarias,0
2020,11,Países Bajos,Aeropuerto,Cataluña,65713
2020,11,Países Bajos,Carretera,Canarias,10633
2020,11,Países Bajos,Puerto,Comunidad Valenciana,76
2020,11,Países Bajos,Tren,Canarias,76
2020,11,Polonia,Aeropuerto,Canarias,36324
2020,11,Polonia,Carretera,Canarias,2157
2020,11,Polonia,Puerto,Andalucía,39
2020,11,Polonia,Tren,Canarias,0
2020,11,Portugal,Aeropuerto,Andalucía,8446
2020,11,Portugal,Carretera,Andalucía,54807
2020,11,Portugal,Puerto,Extremadura,127
2020,11,Portugal,Tren,Galicia,127
2020,11,Reino Unido,Aeropuerto,Comunidad Valenciana,246142
2020,11,Reino Unido,Carretera,Andalucía,12333
2020,11,Reino Unido,Puerto,Canarias,3674
2020,11,Reino Unido,Tren,Cataluña,262
2020,11,República Checa,Aeropuerto,Baleares,5279
2020,11,República Checa,Carretera,Cataluña,108
2020,11,República Checa,Puerto,Baleares,0
2020,11,República Checa,Tren,Canarias,0
2020,11,Rusia,Aeropuerto,Canarias,2199
2020,11,Rusia,Carretera,Canarias,49
2020,11,Rusia,Puerto,Canarias,61
2020,11,Rusia,Tren,Cataluña,30
2020,11,Suecia,Aeropuerto,Canarias,20087
2020,11,Suecia,Carretera,Andalucía,557
2020,11,Suecia,Puerto,Canarias,0
2020,11,Suecia,Tren,Andalucía,21
2020,11,Suiza,Aeropuerto,Baleares,9363
2020,11,Suiza,Carretera,Comunidad Valenciana,2490
2020,11,Suiza,Puerto,Comunidad Valenciana,24
2020,11,Suiza,Tren,Andalucía,36
2020,12,Alemania,Aeropuerto,Baleares,87909
2020,12,Alemania,Carretera,Baleares,7366
2020,12,Alemania,Puerto,Canarias,287
2020,12,Alemania,Tren,Baleares,96
2020,12,Argentina,Aeropuerto,Comunidad de Madrid,3195
2020,12,Argentina,Carretera,Cataluña,857
2020,12,Argentina,Puerto,Cataluña,38
2020,12,Argentina,Tren,Andalucía,127
2020,12,Austria,Aeropuerto,Andalucía,4020
2020,12,Austria,Carretera,Comunidad de Madrid,430
2020,12,Austria,Puerto,Canarias,22
2020,12,Austria,Tren,Canarias,4
2020,12,Brasil,Aeropuerto,Galicia,1970
2020,12,Brasil,Carretera,Cataluña,1070
2020,12,Brasil,Puerto,Comunidad de Madrid,207
2020,12,Brasil,Tren,Galicia,97
2020,12,Bélgica,Aeropuerto,Andalucía,12552
2020,12,Bélgica,Carretera,Andalucía,3029
2020,12,Bélgica,Puerto,Canarias,31
2020,12,Bélgica,Tren,Comunidad Valenciana,16
2020,12,Canadá,Aeropuerto,Andalucía,4614
2020,12,Canadá,Carretera,Andalucía,835
2020,12,Canadá,Puerto,Andalucía,45
2020,12,Canadá,Tren,Andalucía,147
2020,12,China,Aeropuerto,Comunidad de Madrid,2964
2020,12,China,Carretera,Andalucía,1189
2020,12,China,Puerto,Comunidad de Madrid,90
2020,12,China,Tren,Andalucía,65
2020,12,Corea del Sur,Aeropuerto,Andalucía,336
2020,12,Corea del Sur,Carretera,Comunidad de Madrid,19
2020,12,Corea del Sur,Puerto,Cataluña,0
2020,12,Corea del Sur,Tren,Comunidad de Madrid,10
2020,12,Dinamarca,Aeropuerto,Andalucía,7543
2020,12,Dinamarca,Carretera,Baleares,155
2020,12,Dinamarca,Puerto,Cataluña,47
2020,12,Dinamarca,Tren,Baleares,0
2020,12,EE.UU.,Aeropuerto,Cataluña,10295
2020,12,EE.UU.,Carretera,Cataluña,750
2020,12,EE.UU.,Puerto,Andalucía,125
2020,12,EE.UU.,Tren,Cataluña,193
2020,12,Finlandia,Aeropuerto,Canarias,14442
2020,12,Finlandia,Carretera,Canarias,327
2020,12,Finlandia,Puerto,Canarias,89
2020,12,Finlandia,Tren,Canarias,15
2020,12,Francia,Aeropuerto,Comunidad Valenciana,82582
2020,12,Francia,Carretera,Cataluña,237382
2020,12,Francia,Puerto,Cataluña,1619
2020,12,Francia,Tren,Andalucía,2267
2020,12,Irlanda,Aeropuerto,Canarias,26970
2020,12,Irlanda,Carretera,Comunidad Valenciana,192
2020,12,Irlanda,Puerto,Cataluña,247
2020,12,Irlanda,Tren,Andalucía,0
2020,12,Italia,Aeropuerto,Cataluña,71027
2020,12,Italia,Carretera,Comunidad Valenciana,5919
2020,12,Italia,Puerto,Cataluña,1973
2020,12,Italia,Tren,Comunidad de Madrid,0
2020,12,Japón,Aeropuerto,Comunidad de Madrid,8371
2020,12,Japón,Carretera,Cataluña,762
2020,12,Japón,Puerto,Comunidad de Madrid,132
2020,12,Japón,Tren,Cataluña,150
2020,12,Luxemburgo,Aeropuerto,Comunidad Valenciana,5466
2020,12,Luxemburgo,Carretera,Baleares,1439
2020,12,Luxemburgo,Puerto,Cataluña,0
2020,12,Luxemburgo,Tren,Baleares,7
2020,12,México,Aeropuerto,Andalucía,10303
2020,12,México,Carretera,Comunidad de Madrid,205
2020,12,México,Puerto,Andalucía,86
2020,12,México,Tren,Cataluña,227
2020,12,Noruega,Aeropuerto,Canarias,21552
2020,12,Noruega,Carretera,Comunidad Valenciana,196
2020,12,Noruega,Puerto,Canarias,0
2020,12,Noruega,Tren,Canarias,0
2020,12,Países Bajos,Aeropuerto,Canarias,65713
2020,12,Países Bajos,Carretera,Canarias,10633
2020,12,Países Bajos,Puerto,Comunidad Valenciana,76
2020,12,Países Bajos,Tren,Canarias,76
2020,12,Polonia,Aeropuerto,Canarias,36324
2020,12,Polonia,Carretera,Comunidad Valenciana,2157
2020,12,Polonia,Puerto,Canarias,39
2020,12,Polonia,Tren,Canarias,0
2020,12,Portugal,Aeropuerto,Andalucía,8446
2020,12,Portugal,Carretera,Comunidad de Madrid,54807
2020,12,Portugal,Puerto,Andalucía,127
2020,12,Portugal,Tren,Galicia,127
2020,12,Reino Unido,Aeropuerto,Canarias,246142
2020,12,Reino Unido,Carretera,Comunidad Valenciana,12333
2020,12,Reino Unido,Puerto,Canarias,3674
2020,12,Reino Unido,Tren,Canarias,262
2020,12,República Checa,Aeropuerto,Cataluña,3896
2020,12,República Checa,Carretera,Andalucía,80
2020,12,República Checa,Puerto,Cataluña,0
2020,12,República Checa,Tren,Cataluña,0
2020,12,Rusia,Aeropuerto,Comunidad de Madrid,733
2020,12,Rusia,Carretera,Comunidad de Madrid,16
2020,12,Rusia,Puerto,Comunidad de Madrid,20
2020,12,Rusia,Tren,Comunidad de Madrid,10
2020,12,Suecia,Aeropuerto,Comunidad Valenciana,15622
2020,12,Suecia,Carretera,Andalucía,434
2020,12,Suecia,Puerto,Andalucía,0
2020,12,Suecia,Tren,Baleares,16
2020,12,Suiza,Aeropuerto,Comunidad Valenciana,14044
2020,12,Suiza,Carretera,Baleares,3734
2020,12,Suiza,Puerto,Canarias,36
2020,12,Suiza,Tren,Andalucía,54
2021,1,Alemania,Aeropuerto,Comunidad Valenciana,97927
2021,1,Alemania,Carretera,Andalucía,5834
2021,1,Alemania,Puerto,Comunidad Valenciana,208
2021,1,Alemania,Tren,Baleares,104
2021,1,Argentina,Aeropuerto,Comunidad de Madrid,2780
2021,1,Argentina,Carretera,Comunidad de Madrid,135
2021,1,Argentina,Puerto,Cataluña,13
2021,1,Argentina,Tren,Cataluña,286
2021,1,Austria,Aeropuerto,Baleares,5176
2021,1,Austria,Carretera,Canarias,296
2021,1,Austria,Puerto,Canarias,11
2021,1,Austria,Tren,Cataluña,5
2021,1,Brasil,Aeropuerto,Andalucía,3399
2021,1,Brasil,Carretera,Cataluña,3144
2021,1,Brasil,Puerto,Cataluña,13
2021,1,Brasil,Tren,Galicia,161
2021,1,Bélgica,Aeropuerto,Andalucía,14951
2021,1,Bélgica,Carretera,Andalucía,2565
2021,1,Bélgica,Puerto,Canarias,35
2021,1,Bélgica,Tren,Comunidad Valenciana,18
2021,1,Canadá,Aeropuerto,Canarias,2872
2021,1,Canadá,Carretera,Canarias,530
2021,1,Canadá,Puerto,Comunidad de Madrid,38
2021,1,Canadá,Tren,Comunidad de Madrid,45
2021,1,China,Aeropuerto,Cataluña,654
2021,1,China,Carretera,Cataluña,13
2021,1,China,Puerto,Cataluña,0
2021,1,China,Tren,Comunidad de Madrid,61
2021,1,Corea del Sur,Aeropuerto,Cataluña,1071
2021,1,Corea del Sur,Carretera,Cataluña,0
2021,1,Corea del Sur,Puerto,Cataluña,3
2021,1,Corea del Sur,Tren,Andalucía,245
2021,1,Dinamarca,Aeropuerto,Andalucía,3042
2021,1,Dinamarca,Carretera,Andalucía,59
2021,1,Dinamarca,Puerto,Andalucía,12
2021,1,Dinamarca,Tren,Comunidad Valenciana,3
2021,1,EE.UU.,Aeropuerto,Cataluña,8282
2021,1,EE.UU.,Carretera,Cataluña,546
2021,1,EE.UU.,Puerto,Comunidad de Madrid,622
2021,1,EE.UU.,Tren,Galicia,124
2021,1,Finlandia,Aeropuerto,Andalucía,13395
2021,1,Finlandia,Carretera,Comunidad Valenciana,992
2021,1,Finlandia,Puerto,Andalucía,190
2021,1,Finlandia,Tren,Andalucía,15
2021,1,Francia,Aeropuerto,Cataluña,183826
2021,1,Francia,Carretera,Cataluña,295867
2021,1,Francia,Puerto,Cataluña,485
2021,1,Francia,Tren,Cataluña,4365
2021,1,Irlanda,Aeropuerto,Andalucía,50537
2021,1,Irlanda,Carretera,Canarias,947
2021,1,Irlanda,Puerto,Cataluña,1104
2021,1,Irlanda,Tren,Canarias,53
2021,1,Italia,Aeropuerto,Canarias,132104
2021,1,Italia,Carretera,Canarias,7804
2021,1,Italia,Puerto,Cataluña,1845
2021,1,Italia,Tren,Canarias,0
2021,1,Japón,Aeropuerto,Comunidad de Madrid,2133
2021,1,Japón,Carretera,Comunidad de Madrid,215
2021,1,Japón,Puerto,Comunidad de Madrid,0
2021,1,Japón,Tren,Cataluña,95
2021,1,Luxemburgo,Aeropuerto,Baleares,15351
2021,1,Luxemburgo,Carretera,Comunidad de Madrid,1446
2021,1,Luxemburgo,Puerto,Cataluña,0
2021,1,Luxemburgo,Tren,Cataluña,0
2021,1,México,Aeropuerto,Comunidad de Madrid,20096
2021,1,México,Carretera,Comunidad de Madrid,187
2021,1,México,Puerto,Comunidad de Madrid,187
2021,1,México,Tren,Comunidad de Madrid,333
2021,1,Noruega,Aeropuerto,Cataluña,23758
2021,1,Noruega,Carretera,Comunidad Valenciana,514
2021,1,Noruega,Puerto,Andalucía,171
2021,1,Noruega,Tren,Comunidad Valenciana,0
2021,1,Países Bajos,Aeropuerto,Baleares,147629
2021,1,Países Bajos,Carretera,Andalucía,22699
2021,1,Países Bajos,Puerto,Cataluña,171
2021,1,Países Bajos,Tren,Baleares,171
2021,1,Polonia,Aeropuerto,Canarias,67066
2021,1,Polonia,Carretera,Cataluña,1440
2021,1,Polonia,Puerto,Canarias,69
2021,1,Polonia,Tren,Comunidad Valenciana,69
2021,1,Portugal,Aeropuerto,Galicia,20483
2021,1,Portugal,Carretera,Cataluña,78352
2021,1,Portugal,Puerto,Andalucía,398
2021,1,Portugal,Tren,Andalucía,99
2021,1,Reino Unido,Aeropuerto,Canarias,344431
2021,1,Reino Unido,Carretera,Canarias,7885
2021,1,Reino Unido,Puerto,Andalucía,5735
2021,1,Reino Unido,Tren,Comunidad Valenciana,358
2021,1,República Checa,Aeropuerto,Canarias,8084
2021,1,República Checa,Carretera,Andalucía,225
2021,1,República Checa,Puerto,Cataluña,0
2021,1,República Checa,Tren,Canarias,0
2021,1,Rusia,Aeropuerto,Comunidad Valenciana,3215
2021,1,Rusia,Carretera,Cataluña,101
2021,1,Rusia,Puerto,Comunidad de Madrid,13
2021,1,Rusia,Tren,Comunidad Valenciana,27
2021,1,Suecia,Aeropuerto,Comunidad Valenciana,18030
2021,1,Suecia,Carretera,Canarias,579
2021,1,Suecia,Puerto,Baleares,56
2021,1,Suecia,Tren,Andalucía,19
2021,1,Suiza,Aeropuerto,Cataluña,15661
2021,1,Suiza,Carretera,Cataluña,3196
2021,1,Suiza,Puerto,Baleares,19
2021,1,Suiza,Tren,Canarias,38
2021,2,Alemania,Aeropuerto,Baleares,97927
2021,2,Alemania,Carretera,Canarias,5834
2021,2,Alemania,Puerto,Baleares,208
2021,2,Alemania,Tren,Canarias,104
2021,2,Argentina,Aeropuerto,Comunidad de Madrid,1779
2021,2,Argentina,Carretera,Comunidad de Madrid,86
2021,2,Argentina,Puerto,Comunidad de Madrid,8
2021,2,Argentina,Tren,Comunidad de Madrid,183
2021,2,Austria,Aeropuerto,Baleares,6471
2021,2,Austria,Carretera,Baleares,371
2021,2,Austria,Puerto,Baleares,14
2021,2,Austria,Tren,Comunidad Valenciana,7
2021,2,Brasil,Aeropuerto,Galicia,1770
2021,2,Brasil,Carretera,Comunidad de Madrid,1637
2021,2,Brasil,Puerto,Galicia,7
2021,2,Brasil,Tren,Andalucía,84
2021,2,Bélgica,Aeropuerto,Andalucía,12459
2021,2,Bélgica,Carretera,Baleares,2138
2021,2,Bélgica,Puerto,Cataluña,29
2021,2,Bélgica,Tren,Baleares,15
2021,2,Canadá,Aeropuerto,Cataluña,4366
2021,2,Canadá,Carretera,Cataluña,805
2021,2,Canadá,Puerto,Andalucía,58
2021,2,Canadá,Tren,Andalucía,69
2021,2,China,Aeropuerto,Baleares,838
2021,2,China,Carretera,Cataluña,17
2021,2,China,Puerto,Comunidad de Madrid,0
2021,2,China,Tren,Comunidad de Madrid,78
2021,2,Corea del Sur,Aeropuerto,Cataluña,1469
2021,2,Corea del Sur,Carretera,Andalucía,0
2021,2,Corea del Sur,Puerto,Cataluña,4
2021,2,Corea del Sur,Tren,Andalucía,336
2021,2,Dinamarca,Aeropuerto,Canarias,4867
2021,2,Dinamarca,Carretera,Andalucía,95
2021,2,Dinamarca,Puerto,Baleares,20
2021,2,Dinamarca,Tren,Canarias,5
2021,2,EE.UU.,Aeropuerto,Galicia,10352
2021,2,EE.UU.,Carretera,Baleares,682
2021,2,EE.UU.,Puerto,Comunidad de Madrid,778
2021,2,EE.UU.,Tren,Comunidad de Madrid,156
2021,2,Finlandia,Aeropuerto,Comunidad Valenciana,13395
2021,2,Finlandia,Carretera,Comunidad Valenciana,992
2021,2,Finlandia,Puerto,Andalucía,190
2021,2,Finlandia,Tren,Andalucía,15
