Anio,Mes,Pais,Medio_Acceso,Total_Turistas
2019,5,Polonia,Carretera,7645
2019,11,Polonia,Carretera,7645
2019,4,Polonia,Carretera,7645
2019,1,Polonia,Carretera,7645
2019,6,Polonia,Carretera,7645
2019,8,Polonia,Carretera,7645
2019,7,Polonia,Carretera,7645
2019,10,Polonia,Carretera,7645
2019,9,Polonia,Carretera,7645
2019,12,Polonia,Carretera,7645
2019,2,Polonia,Carretera,7645
2019,3,Polonia,Carretera,7645
2020,2,EE.UU.,Carretera,7633
2020,9,China,Carretera,7616
2020,8,China,Aeropuerto,7594
2022,8,Francia,Puerto,7569
2022,6,Francia,Puerto,7569
2022,2,Francia,Puerto,7569
2022,7,Francia,Puerto,7569
2022,1,Francia,Puerto,7569
2022,9,Francia,Puerto,7569
2022,3,Francia,Puerto,7569
2022,10,Francia,Puerto,7569
2022,5,Francia,Puerto,7569
2022,11,Francia,Puerto,7569
2022,12,Francia,Puerto,7569
2022,4,Francia,Puerto,7569
2020,12,Dinamarca,Aeropuerto,7543
2023,11,EE.UU.,Carretera,7518
2021,10,EE.UU.,Carretera,7504
2019,8,China,Carretera,7494
2019,4,Brasil,Carretera,7490
2023,7,EE.UU.,Tren,7411
2022,10,EE.UU.,Carretera,7410
2019,1,Japón,Carretera,7395
2019,6,Japón,Carretera,7395
2019,11,Japón,Carretera,7395
2019,7,Japón,Carretera,7395
2019,9,Japón,Carretera,7395
2019,5,Japón,Carretera,7395
2019,4,Japón,Carretera,7395
2019,3,Japón,Carretera,7395
2019,12,Japón,Carretera,7395
2019,8,Japón,Carretera,7395
2019,10,Japón,Carretera,7395
2019,2,Japón,Carretera,7395
2023,5,Canadá,Puerto,7389
2023,7,Canadá,Puerto,7389
2020,10,Alemania,Carretera,7366
2020,12,Alemania,Carretera,7366
2021,8,EE.UU.,Puerto,7364
2019,2,Corea del Sur,Carretera,7331
2023,5,Alemania,Puerto,7308
2021,3,Dinamarca,Aeropuerto,7301
2019,9,China,Carretera,7299
2020,11,Austria,Aeropuerto,7237
2023,4,Brasil,Carretera,7166
2023,9,Brasil,Carretera,7166
2022,9,Austria,Carretera,7164
2019,2,Brasil,Carretera,7144
2023,4,Canadá,Puerto,7128
2019,9,Corea del Sur,Carretera,7049
2021,7,EE.UU.,Carretera,7049
2022,1,Suiza,Carretera,6950
2023,8,Brasil,Carretera,6913
2023,1,Brasil,Carretera,6913
2023,10,Brasil,Carretera,6913
2020,2,China,Carretera,6873
2021,11,EE.UU.,Puerto,6845
2019,8,Corea del Sur,Carretera,6767
2019,10,Corea del Sur,Carretera,6767
2020,11,Dinamarca,Aeropuerto,6735
2022,7,Francia,Tren,6728
2022,6,Francia,Tren,6728
2022,1,Francia,Tren,6728
2022,4,Francia,Tren,6728
2022,8,Francia,Tren,6728
2022,9,Francia,Tren,6728
2022,11,Francia,Tren,6728
2022,3,Francia,Tren,6728
2022,10,Francia,Tren,6728
2022,2,Francia,Tren,6728
2022,12,Francia,Tren,6728
2022,5,Francia,Tren,6728
2021,7,Brasil,Aeropuerto,6727
2023,6,EE.UU.,Tren,6713
2020,4,Suecia,Aeropuerto,6695
2023,3,Brasil,Carretera,6576
2022,10,Brasil,Carretera,6523
2023,5,EE.UU.,Carretera,6521
2021,2,Austria,Aeropuerto,6471
2021,8,EE.UU.,Carretera,6458
2020,11,Alemania,Carretera,6445
2020,7,Alemania,Carretera,6445
2019,7,Corea del Sur,Carretera,6391
2020,9,Argentina,Aeropuerto,6389
2019,10,China,Carretera,6387
2021,5,Canadá,Aeropuerto,6320
2023,9,EE.UU.,Carretera,6291
2020,7,Suiza,Aeropuerto,6242
2021,7,Brasil,Carretera,6222
2023,4,Alemania,Puerto,6154
2022,5,Austria,Carretera,6078
2023,2,Brasil,Carretera,6070
2021,10,Brasil,Aeropuerto,6019
2023,10,EE.UU.,Tren,6015
2022,4,Italia,Puerto,6014
2022,2,Italia,Puerto,6014
2022,7,Italia,Puerto,6014
2022,6,Italia,Puerto,6014
2022,3,Italia,Puerto,6014
2022,11,Italia,Puerto,6014
2022,10,Italia,Puerto,6014
2022,1,Italia,Puerto,6014
2022,12,Italia,Puerto,6014
2022,8,Italia,Puerto,6014
2022,5,Italia,Puerto,6014
2022,9,Italia,Puerto,6014
2021,9,Argentina,Aeropuerto,6006
2021,11,EE.UU.,Carretera,6003
2019,10,Brasil,Carretera,5992
2021,4,Canadá,Aeropuerto,5975
2022,2,EE.UU.,Puerto,5962
2023,7,Brasil,Puerto,5934
2020,9,Italia,Carretera,5919
2020,3,Italia,Carretera,5919
2020,6,Italia,Carretera,5919
2020,11,Italia,Carretera,5919
2020,4,Italia,Carretera,5919
2020,12,Italia,Carretera,5919
2020,7,Italia,Carretera,5919
2020,5,Italia,Carretera,5919
2020,2,Italia,Carretera,5919
2020,8,Italia,Carretera,5919
2020,1,Italia,Carretera,5919
2020,10,Italia,Carretera,5919
2022,12,China,Aeropuerto,5889
2020,8,Canadá,Aeropuerto,5839
2021,7,Argentina,Aeropuerto,5839
2021,2,Alemania,Carretera,5834
2021,1,Alemania,Carretera,5834
2021,4,Reino Unido,Puerto,5735
2021,1,Reino Unido,Puerto,5735
2021,7,Reino Unido,Puerto,5735
2021,11,Reino Unido,Puerto,5735
2021,6,Reino Unido,Puerto,5735
2021,5,Reino Unido,Puerto,5735
2021,10,Reino Unido,Puerto,5735
2021,9,Reino Unido,Puerto,5735
2021,2,Reino Unido,Puerto,5735
2021,8,Reino Unido,Puerto,5735
2021,3,Reino Unido,Puerto,5735
2021,12,Reino Unido,Puerto,5735
2022,3,Corea del Sur,Aeropuerto,5723
2020,7,Brasil,Aeropuerto,5712
2021,4,Suiza,Carretera,5594
2021,10,Brasil,Carretera,5567
2021,8,Austria,Carretera,5558
2019,5,China,Carretera,5539
2022,7,Austria,Carretera,5536
2022,6,China,Aeropuerto,5531
2021,3,Canadá,Aeropuerto,5516
2023,8,EE.UU.,Tren,5478
2022,8,EE.UU.,Carretera,5477
2020,2,Luxemburgo,Aeropuerto,5466
2020,10,Luxemburgo,Aeropuerto,5466
2020,1,Luxemburgo,Aeropuerto,5466
2020,3,Luxemburgo,Aeropuerto,5466
2020,12,Luxemburgo,Aeropuerto,5466
2020,11,Luxemburgo,Aeropuerto,5466
2020,8,Luxemburgo,Aeropuerto,5466
2020,9,Luxemburgo,Aeropuerto,5466
2020,6,Luxemburgo,Aeropuerto,5466
2020,4,Luxemburgo,Aeropuerto,5466
2020,5,Luxemburgo,Aeropuerto,5466
2020,7,Luxemburgo,Aeropuerto,5466
2020,7,Canadá,Aeropuerto,5463
2023,1,China,Aeropuerto,5403
2023,8,Bélgica,Puerto,5363
2021,4,Bélgica,Carretera,5344
2019,7,China,Carretera,5344
2022,1,EE.UU.,Puerto,5323
2019,12,EE.UU.,Carretera,5313
2020,11,República Checa,Aeropuerto,5279
2023,11,EE.UU.,Tren,5263
2023,4,EE.UU.,Carretera,5217
2021,1,Austria,Aeropuerto,5176
2020,10,Argentina,Aeropuerto,5160
2021,5,Rusia,Aeropuerto,5144
2021,7,Corea del Sur,Aeropuerto,5142
2019,8,Suecia,Carretera,5141
2023,12,Canadá,Puerto,5129
2022,10,Canadá,Carretera,5105
2021,8,Brasil,Aeropuerto,5098
2019,2,EE.UU.,Carretera,5087
2019,2,China,Carretera,5083
2023,3,Austria,Carretera,5078
2022,12,Polonia,Carretera,5040
2022,5,Polonia,Carretera,5040
2022,6,Polonia,Carretera,5040
2022,9,Polonia,Carretera,5040
2022,7,Polonia,Carretera,5040
2022,3,Polonia,Carretera,5040
2022,10,Polonia,Carretera,5040
2022,11,Polonia,Carretera,5040
2022,4,Polonia,Carretera,5040
2022,2,Polonia,Carretera,5040
2022,1,Polonia,Carretera,5040
2022,8,Polonia,Carretera,5040
2019,7,Rusia,Puerto,5030
2022,9,China,Aeropuerto,5018
2023,3,Alemania,Puerto,5000
2019,8,Bélgica,Puerto,4991
2020,3,EE.UU.,Carretera,4955
2020,3,Argentina,Carretera,4942
2020,8,Brasil,Carretera,4923
2019,11,China,Carretera,4888
2019,6,Rusia,Puerto,4878
2021,2,Dinamarca,Aeropuerto,4867
2022,8,China,Aeropuerto,4864
2022,10,China,Aeropuerto,4864
2021,9,China,Aeropuerto,4845
2022,4,EE.UU.,Carretera,4833
2019,7,Suecia,Carretera,4820
2020,3,China,Aeropuerto,4816
2019,8,Rusia,Puerto,4764
2019,1,EE.UU.,Carretera,4748
2020,10,Brasil,Aeropuerto,4727
2021,10,Argentina,Aeropuerto,4726
2021,6,Argentina,Aeropuerto,4726
2021,8,Brasil,Carretera,4715
2019,4,China,Carretera,4692
2022,7,Alemania,Puerto,4689
2022,8,Alemania,Puerto,4689
2022,9,Alemania,Puerto,4689
2019,7,EE.UU.,Tren,4681
2021,12,EE.UU.,Puerto,4667
2020,7,China,Carretera,4644
2022,11,EE.UU.,Carretera,4639
2023,11,Alemania,Puerto,4616
2020,12,Canadá,Aeropuerto,4614
2022,4,Austria,Carretera,4613
2022,10,Austria,Carretera,4613
2019,6,EE.UU.,Tren,4572
2023,5,EE.UU.,Tren,4565
2021,8,Argentina,Aeropuerto,4560
2020,9,Brasil,Carretera,4548
2020,3,Brasil,Carretera,4548
2023,12,EE.UU.,Carretera,4526
2019,6,Suecia,Carretera,4498
2019,9,Rusia,Puerto,4497
2022,6,Alemania,Puerto,4494
2022,2,Corea del Sur,Aeropuerto,4471
2020,7,Suecia,Aeropuerto,4464
2023,3,EE.UU.,Carretera,4450
2020,10,China,Aeropuerto,4445
2023,5,México,Puerto,4427
2023,8,México,Puerto,4427
2023,6,México,Puerto,4427
2023,9,México,Puerto,4427
2023,10,México,Puerto,4427
2023,1,México,Puerto,4427
2023,7,México,Puerto,4427
2023,12,México,Puerto,4427
2023,11,México,Puerto,4427
2023,4,México,Puerto,4427
2023,3,México,Puerto,4427
2023,2,México,Puerto,4427
2022,7,Brasil,Carretera,4419
2020,6,EE.UU.,Aeropuerto,4412
2023,9,EE.UU.,Tren,4404
2020,5,República Checa,Aeropuerto,4399
2023,6,Canadá,Carretera,4371
2021,2,Canadá,Aeropuerto,4366
2021,1,Francia,Tren,4365
2021,9,Francia,Tren,4365
2021,4,Francia,Tren,4365
2021,5,Francia,Tren,4365
2021,10,Francia,Tren,4365
2021,2,Francia,Tren,4365
2021,7,Francia,Tren,4365
2021,3,Francia,Tren,4365
2021,6,Francia,Tren,4365
2021,8,Francia,Tren,4365
2021,12,Francia,Tren,4365
2021,11,Francia,Tren,4365
2019,6,Austria,Carretera,4335
2020,11,Argentina,Aeropuerto,4301
2020,8,Argentina,Aeropuerto,4301
2022,10,Alemania,Puerto,4298
2020,2,Austria,Carretera,4298
2023,9,China,Puerto,4243
2019,6,Argentina,Carretera,4240
2023,9,Bélgica,Puerto,4237
2019,3,China,Carretera,4236
2019,9,Austria,Carretera,4231
2019,9,Suecia,Carretera,4223
2023,5,Brasil,Puerto,4217
2023,3,Canadá,Puerto,4173
2023,11,Austria,Carretera,4154
2020,9,Suiza,Carretera,4149
2019,9,Argentina,Carretera,4138
2022,5,Brasil,Carretera,4124
2022,8,Brasil,Carretera,4124
2021,9,Brasil,Aeropuerto,4107
2019,9,EE.UU.,Tren,4096
2021,12,EE.UU.,Carretera,4093
2019,8,Austria,Carretera,4092
2023,11,Brasil,Carretera,4047
2022,8,Canadá,Carretera,4039
2020,6,Austria,Aeropuerto,4020
2020,12,Austria,Aeropuerto,4020
2021,5,Argentina,Aeropuerto,4004
2019,8,Argentina,Carretera,4003
2021,10,China,Aeropuerto,3981
2020,11,Canadá,Aeropuerto,3955
2022,5,Alemania,Puerto,3907
2021,9,Austria,Carretera,3903
2019,10,Suecia,Carretera,3902
2020,12,República Checa,Aeropuerto,3896
2023,2,Austria,Carretera,3877
2019,9,Bélgica,Puerto,3875
2022,9,Brasil,Carretera,3872
2021,4,Rusia,Aeropuerto,3858
2023,12,Alemania,Puerto,3846
2023,2,Alemania,Puerto,3846
2023,6,Brasil,Puerto,3826
2021,9,Suecia,Carretera,3823
2022,7,Canadá,Carretera,3812
2021,9,Brasil,Carretera,3798
2019,5,Suecia,Carretera,3764
2019,11,Suecia,Carretera,3764
2021,7,Austria,Carretera,3755
2019,8,Alemania,Puerto,3749
2020,12,Suiza,Carretera,3734
2019,5,EE.UU.,Tren,3731
2023,1,Luxemburgo,Carretera,3727
2023,2,Luxemburgo,Carretera,3727
2023,5,Luxemburgo,Carretera,3727
2023,12,Luxemburgo,Carretera,3727
2023,6,Luxemburgo,Carretera,3727
2023,3,Luxemburgo,Carretera,3727
2023,11,Luxemburgo,Carretera,3727
2023,9,Luxemburgo,Carretera,3727
2023,7,Luxemburgo,Carretera,3727
2023,4,Luxemburgo,Carretera,3727
2023,8,Luxemburgo,Carretera,3727
2023,10,Luxemburgo,Carretera,3727
2022,6,Canadá,Carretera,3716
2023,3,Irlanda,Puerto,3713
2023,4,Irlanda,Puerto,3713
2023,9,Irlanda,Puerto,3713
2023,1,Irlanda,Puerto,3713
2023,5,Irlanda,Puerto,3713
2023,10,Irlanda,Puerto,3713
2023,12,Irlanda,Puerto,3713
2023,2,Irlanda,Puerto,3713
2023,6,Irlanda,Puerto,3713
2023,11,Irlanda,Puerto,3713
2023,7,Irlanda,Puerto,3713
2023,8,Irlanda,Puerto,3713
2022,12,Brasil,Carretera,3703
2022,6,EE.UU.,Tren,3698
2022,5,China,Aeropuerto,3687
2020,6,Alemania,Carretera,3683
2019,7,Alemania,Puerto,3682
2021,6,Canadá,Aeropuerto,3677
2020,3,Reino Unido,Puerto,3674
2020,4,Reino Unido,Puerto,3674
2020,5,Reino Unido,Puerto,3674
2020,10,Reino Unido,Puerto,3674
2020,8,Reino Unido,Puerto,3674
2020,7,Reino Unido,Puerto,3674
2020,12,Reino Unido,Puerto,3674
2020,2,Reino Unido,Puerto,3674
2020,6,Reino Unido,Puerto,3674
2020,9,Reino Unido,Puerto,3674
2020,1,Reino Unido,Puerto,3674
2020,11,Reino Unido,Puerto,3674
2020,8,Rusia,Aeropuerto,3665
2023,4,EE.UU.,Tren,3652
2022,9,Canadá,Carretera,3619
2019,9,Alemania,Puerto,3615
2020,11,Bélgica,Carretera,3605
2023,11,Países Bajos,Puerto,3599
2023,6,Países Bajos,Puerto,3599
2023,4,Países Bajos,Puerto,3599
2023,8,Países Bajos,Puerto,3599
2023,10,Países Bajos,Puerto,3599
2023,1,Países Bajos,Puerto,3599
2023,2,Países Bajos,Puerto,3599
2023,3,Países Bajos,Puerto,3599
2023,9,Países Bajos,Puerto,3599
2023,5,Países Bajos,Puerto,3599
2023,12,Países Bajos,Puerto,3599
2023,7,Países Bajos,Puerto,3599
2022,7,EE.UU.,Tren,3586
2021,8,Canadá,Carretera,3561
2019,6,Alemania,Puerto,3515
2019,5,Rusia,Puerto,3506
2022,5,EE.UU.,Tren,3502
2023,9,Noruega,Carretera,3498
2023,3,Noruega,Carretera,3498
2023,6,Noruega,Carretera,3498
2023,4,Noruega,Carretera,3498
2023,5,Noruega,Carretera,3498
2023,11,Noruega,Carretera,3498
2023,7,Noruega,Carretera,3498
2023,10,Noruega,Carretera,3498
2023,1,Noruega,Carretera,3498
2023,12,Noruega,Carretera,3498
2023,8,Noruega,Carretera,3498
2023,2,Noruega,Carretera,3498
2022,10,Canadá,Puerto,3483
2022,6,Irlanda,Puerto,3481
2022,7,Irlanda,Puerto,3481
2022,11,Irlanda,Puerto,3481
2022,9,Irlanda,Puerto,3481
2022,2,Irlanda,Puerto,3481
2022,4,Irlanda,Puerto,3481
2022,12,Irlanda,Puerto,3481
2022,1,Irlanda,Puerto,3481
2022,10,Irlanda,Puerto,3481
2022,3,Irlanda,Puerto,3481
2022,8,Irlanda,Puerto,3481
2022,5,Irlanda,Puerto,3481
2023,10,Bélgica,Puerto,3476
2021,7,Suecia,Carretera,3475
2021,10,Suecia,Carretera,3475
2023,1,Alemania,Puerto,3462
2022,11,Brasil,Carretera,3451
2022,6,Brasil,Carretera,3451
2019,4,Suecia,Carretera,3443
2020,7,Argentina,Aeropuerto,3441
2021,8,Corea del Sur,Aeropuerto,3428
2022,9,EE.UU.,Tren,3418
2021,1,Brasil,Aeropuerto,3399
2019,12,Suecia,Carretera,3397
2019,1,China,Carretera,3389
2022,8,Bélgica,Puerto,3378
2019,10,EE.UU.,Tren,3365
2022,3,EE.UU.,Carretera,3351
2019,6,Bélgica,Puerto,3349
2023,4,Brasil,Puerto,3319
2023,9,Brasil,Puerto,3319
2019,3,Suecia,Carretera,3305
2019,10,Austria,Carretera,3295
2019,5,Alemania,Puerto,3280
2020,11,China,Aeropuerto,3241
2019,10,Rusia,Puerto,3239
2020,6,Dinamarca,Aeropuerto,3232
2023,1,Austria,Carretera,3231
2021,4,Argentina,Aeropuerto,3226
2022,10,EE.UU.,Tren,3222
2019,10,Argentina,Carretera,3222
2023,9,Canadá,Carretera,3221
2019,5,Bélgica,Puerto,3218
2021,3,Rusia,Aeropuerto,3215
2021,1,Rusia,Aeropuerto,3215
2023,8,Brasil,Puerto,3201
2023,10,Brasil,Puerto,3201
2023,1,Brasil,Puerto,3201
2021,3,Suiza,Carretera,3196
2021,1,Suiza,Carretera,3196
2020,12,Argentina,Aeropuerto,3195
2023,12,EE.UU.,Tren,3168
2023,10,Canadá,Carretera,3164
2020,1,Canadá,Carretera,3152
2019,10,Alemania,Puerto,3147
2021,1,Brasil,Carretera,3144
2020,8,Corea del Sur,Aeropuerto,3137
2020,1,Brasil,Puerto,3131
2019,12,China,Carretera,3128
2019,5,Canadá,Carretera,3123
2019,1,Suecia,Carretera,3121
2020,6,Suiza,Aeropuerto,3121
2020,4,Suiza,Aeropuerto,3121
2023,3,EE.UU.,Tren,3115
2019,8,EE.UU.,Tren,3109
2023,8,Canadá,Carretera,3106
2020,7,Brasil,Carretera,3103
2021,6,Austria,Carretera,3088
2021,10,Austria,Carretera,3088
2020,4,Argentina,Aeropuerto,3072
2020,8,China,Carretera,3046
2023,4,Bélgica,Puerto,3046
2023,3,Brasil,Puerto,3045
2023,1,Canadá,Puerto,3043
2021,1,Dinamarca,Aeropuerto,3042
2019,4,Canadá,Carretera,3034
2019,9,Canadá,Carretera,3034
2020,12,Bélgica,Carretera,3029
2020,6,Bélgica,Carretera,3029
2023,7,Dinamarca,Carretera,3021
2022,7,Dinamarca,Carretera,3016
2020,4,Bélgica,Aeropuerto,2988
2021,3,Brasil,Aeropuerto,2974
2020,12,China,Aeropuerto,2964
2022,7,Suecia,Carretera,2953
2019,7,Austria,Carretera,2948
2020,10,Rusia,Aeropuerto,2932
2020,7,Rusia,Aeropuerto,2932
2020,4,Rusia,Aeropuerto,2932
2020,9,Rusia,Aeropuerto,2932
2022,11,Alemania,Puerto,2931
2019,8,Dinamarca,Carretera,2922
2020,1,Corea del Sur,Carretera,2921
2019,6,Canadá,Carretera,2915
2019,3,Canadá,Carretera,2915
2023,1,EE.UU.,Carretera,2915
2019,10,Canadá,Carretera,2915
2020,10,Suiza,Carretera,2905
2021,11,Suecia,Carretera,2896
2019,7,Argentina,Carretera,2883
2021,1,Canadá,Aeropuerto,2872
2021,10,Canadá,Carretera,2862
2019,4,EE.UU.,Tren,2853
2019,4,Alemania,Puerto,2845
2019,5,Austria,Carretera,2844
2023,6,China,Puerto,2828
2022,3,Austria,Carretera,2822
2023,7,Bélgica,Puerto,2814
2023,5,Bélgica,Puerto,2814
2023,2,Brasil,Puerto,2811
2020,7,Corea del Sur,Aeropuerto,2801
2021,9,Canadá,Carretera,2798
2019,7,Bélgica,Puerto,2791
2019,10,Bélgica,Puerto,2791
2023,2,Canadá,Puerto,2782
2019,5,Argentina,Carretera,2781
2021,1,Argentina,Aeropuerto,2780
2023,12,Austria,Carretera,2770
2020,4,Alemania,Carretera,2762
2020,2,Canadá,Carretera,2760
2022,8,Canadá,Puerto,2756
2021,3,Brasil,Carretera,2750
2023,6,Bélgica,Puerto,2715
2021,6,EE.UU.,Puerto,2697
2023,2,EE.UU.,Carretera,2685
2023,5,Irlanda,Carretera,2681
2023,6,Irlanda,Carretera,2681
2023,7,Irlanda,Carretera,2681
2023,2,Irlanda,Carretera,2681
2023,12,Irlanda,Carretera,2681
2023,4,Irlanda,Carretera,2681
2023,10,Irlanda,Carretera,2681
2023,9,Irlanda,Carretera,2681
2023,11,Irlanda,Carretera,2681
2023,1,Irlanda,Carretera,2681
2023,3,Irlanda,Carretera,2681
2023,8,Irlanda,Carretera,2681
2022,4,China,Aeropuerto,2663
2023,7,China,Puerto,2652
2021,7,Canadá,Carretera,2650
2023,11,Canadá,Carretera,2646
2020,2,Brasil,Puerto,2644
2022,12,EE.UU.,Carretera,2642
2020,4,República Checa,Aeropuerto,2639
2022,7,Luxemburgo,Carretera,2634
2022,4,Luxemburgo,Carretera,2634
2022,2,Luxemburgo,Carretera,2634
2022,6,Luxemburgo,Carretera,2634
2022,5,Luxemburgo,Carretera,2634
2022,9,Luxemburgo,Carretera,2634
2022,12,Luxemburgo,Carretera,2634
2022,11,Luxemburgo,Carretera,2634
2022,10,Luxemburgo,Carretera,2634
2022,1,Luxemburgo,Carretera,2634
2022,8,Luxemburgo,Carretera,2634
2022,3,Luxemburgo,Carretera,2634
2019,11,EE.UU.,Tren,2633
2019,3,EE.UU.,Tren,2633
2021,11,Corea del Sur,Aeropuerto,2602
2020,1,Suecia,Carretera,2601
2019,4,Austria,Carretera,2601
2022,7,Canadá,Puerto,2601
2023,7,Suecia,Carretera,2579
2020,1,Austria,Carretera,2579
2021,2,Rusia,Aeropuerto,2572
2023,12,Portugal,Puerto,2568
2023,11,Portugal,Puerto,2568
2023,9,Portugal,Puerto,2568
2023,10,Portugal,Puerto,2568
2022,9,Suecia,Carretera,2568
2023,2,Portugal,Puerto,2568
2023,8,Portugal,Puerto,2568
2023,1,Portugal,Puerto,2568
2023,7,Portugal,Puerto,2568
2023,3,Portugal,Puerto,2568
2023,6,Portugal,Puerto,2568
2020,10,Brasil,Carretera,2568
2023,5,Portugal,Puerto,2568
2023,4,Portugal,Puerto,2568
2021,1,Bélgica,Carretera,2565
2021,3,Bélgica,Carretera,2565
2019,6,China,Puerto,2563
2021,7,Dinamarca,Carretera,2547
2019,4,Argentina,Carretera,2544
2022,4,Alemania,Puerto,2540
2022,6,Canadá,Puerto,2535
2019,2,Suecia,Carretera,2525
2022,9,Bélgica,Puerto,2513
2019,5,Canadá,Puerto,2508
2023,10,Dinamarca,Carretera,2506
2019,8,China,Puerto,2498
2020,11,Suiza,Carretera,2490
2019,10,Dinamarca,Carretera,2489
2019,8,Brasil,Puerto,2471
2022,9,Canadá,Puerto,2469
2023,8,Argentina,Puerto,2464
2019,4,Bélgica,Puerto,2463
2020,6,Brasil,Aeropuerto,2462
2023,7,Canadá,Carretera,2445
2023,5,Canadá,Carretera,2445
2019,7,Canadá,Carretera,2439
2019,4,Canadá,Puerto,2436
2019,9,Canadá,Puerto,2436
2019,9,China,Puerto,2433
2021,8,Suecia,Carretera,2433
2020,1,EE.UU.,Tren,2428
2020,9,Canadá,Carretera,2420
2020,2,Suecia,Carretera,2415
2021,2,Suiza,Carretera,2397
2023,7,Argentina,Puerto,2393
2023,9,Argentina,Puerto,2393
2023,11,Bélgica,Puerto,2384
2022,8,EE.UU.,Tren,2381
2021,11,Canadá,Carretera,2374
2021,6,EE.UU.,Carretera,2365
2019,4,Rusia,Puerto,2363
2019,11,Rusia,Puerto,2363
2023,12,Brasil,Carretera,2361
2023,4,Canadá,Carretera,2358
2019,11,Austria,Carretera,2358
2022,8,Alemania,Tren,2344
2022,9,Alemania,Tren,2344
2022,7,Alemania,Tren,2344
2019,10,Canadá,Puerto,2341
2019,3,Canadá,Puerto,2341
2019,6,Canadá,Puerto,2341
2023,7,Polonia,Carretera,2335
2023,3,Polonia,Carretera,2335
2023,5,Polonia,Carretera,2335
2023,1,Polonia,Carretera,2335
2023,6,Polonia,Carretera,2335
2023,12,Polonia,Carretera,2335
2023,10,Polonia,Carretera,2335
2023,9,Polonia,Carretera,2335
2023,2,Polonia,Carretera,2335
2023,4,Polonia,Carretera,2335
2023,11,Polonia,Carretera,2335
2023,8,Polonia,Carretera,2335
2022,5,Canadá,Carretera,2326
2023,5,China,Puerto,2323
2020,6,China,Aeropuerto,2315
2022,6,Suecia,Carretera,2311
2019,11,Argentina,Carretera,2307
2022,2,China,Aeropuerto,2304
2023,10,Argentina,Puerto,2299
2023,6,Argentina,Puerto,2299
2022,5,Noruega,Carretera,2298
2022,3,Noruega,Carretera,2298
2022,2,Noruega,Carretera,2298
2022,8,Noruega,Carretera,2298
2022,12,Noruega,Carretera,2298
2022,6,Noruega,Carretera,2298
2022,7,Noruega,Carretera,2298
2022,1,Noruega,Carretera,2298
2022,4,Noruega,Carretera,2298
2022,10,Noruega,Carretera,2298
2022,11,Noruega,Carretera,2298
2022,9,Noruega,Carretera,2298
2021,6,Corea del Sur,Aeropuerto,2296
2022,4,México,Puerto,2295
2022,5,México,Puerto,2295
2022,3,México,Puerto,2295
2022,7,México,Puerto,2295
2022,8,México,Puerto,2295
2022,12,México,Puerto,2295
2022,1,México,Puerto,2295
2022,2,México,Puerto,2295
2022,6,México,Puerto,2295
2022,9,México,Puerto,2295
2022,11,México,Puerto,2295
2022,10,México,Puerto,2295
2020,2,Corea del Sur,Carretera,2294
2022,11,Países Bajos,Puerto,2288
2022,9,Países Bajos,Puerto,2288
2022,5,Países Bajos,Puerto,2288
2022,12,Países Bajos,Puerto,2288
2022,7,Países Bajos,Puerto,2288
2022,2,Países Bajos,Puerto,2288
2022,10,Países Bajos,Puerto,2288
2022,6,Países Bajos,Puerto,2288
2022,8,Países Bajos,Puerto,2288
2022,4,Países Bajos,Puerto,2288
2022,1,Países Bajos,Puerto,2288
2022,3,Países Bajos,Puerto,2288
2022,11,Austria,Carretera,2279
2019,11,Alemania,Puerto,2276
2019,6,Brasil,Puerto,2274
2020,6,Francia,Tren,2267
2020,5,Francia,Tren,2267
2020,3,Francia,Tren,2267
2020,11,Francia,Tren,2267
2020,1,Francia,Tren,2267
2020,4,Francia,Tren,2267
2020,8,Francia,Tren,2267
2020,10,Francia,Tren,2267
2020,2,Francia,Tren,2267
2020,12,Francia,Tren,2267
2020,7,Francia,Tren,2267
2020,9,Francia,Tren,2267
2021,5,Brasil,Aeropuerto,2266
2019,1,Austria,Carretera,2254
2022,10,Bélgica,Puerto,2252
