Anio,Mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Satisfaccion,Temperatura,Precipitacion,Fecha,Trimestre,Temporada
2022,1,Bélgica,104115,Baja,Individual,3.8,69.8,Comunidad Valenciana,Aeropuerto,7.82,3.8,69.8,1/1/2022,1,Baja
2022,1,Bélgica,15563,Baja,Paquete,5,64.1,Baleares,Carretera,8.32,5,64.1,1/1/2022,1,Baja
2022,1,Bélgica,965,Baja,Paquete,4,66.7,Canarias,Puerto,8.23,4,66.7,1/1/2022,1,Baja
2022,1,Bélgica,121,Baja,Individual,3.1,64.5,Andalucía,Tren,8.15,3.1,64.5,1/1/2022,1,Baja
2022,2,Bélgica,112791,Baja,Individual,5.4,64.6,Andalucía,Aeropuerto,8.08,5.4,64.6,2/1/2022,1,Baja
2022,2,Bélgica,16860,Baja,Individual,5.7,64.1,Canarias,Carretera,8.26,5.7,64.1,2/1/2022,1,Baja
2022,2,Bélgica,1046,Baja,Individual,4.1,55.2,Cataluña,Puerto,7.83,4.1,55.2,2/1/2022,1,Baja
2022,2,Bélgica,131,Baja,Individual,5.6,63.6,Comunidad Valenciana,Tren,8,5.6,63.6,2/1/2022,1,Baja
2022,3,Bélgica,140988,Media,Individual,7.7,51,Cataluña,Aeropuerto,7.9,7.7,51,3/1/2022,1,Baja
2022,3,Bélgica,21075,Media,Individual,7.2,56.7,Cataluña,Carretera,7.96,7.2,56.7,3/1/2022,1,Baja
2022,3,Bélgica,1307,Media,Individual,7.6,50.7,Andalucía,Puerto,7.82,7.6,50.7,3/1/2022,1,Baja
2022,3,Bélgica,163,Media,Individual,8.6,58.6,Comunidad Valenciana,Tren,8.22,8.6,58.6,3/1/2022,1,Baja
2022,4,Bélgica,199553,Media-Alta,Paquete,12.2,51.1,Baleares,Aeropuerto,8.56,12.2,51.1,4/1/2022,2,Media
2022,4,Bélgica,29829,Media-Alta,Individual,12.3,51,Cataluña,Carretera,8.18,12.3,51,4/1/2022,2,Media
2022,4,Bélgica,1850,Media-Alta,Individual,11.1,49.8,Baleares,Puerto,8.16,11.1,49.8,4/1/2022,2,Media
2022,4,Bélgica,231,Media-Alta,Individual,9.5,49.2,Canarias,Tren,8.14,9.5,49.2,4/1/2022,2,Media
2022,5,Bélgica,184370,Media,Paquete,14.1,63.7,Canarias,Aeropuerto,8.55,14.1,63.7,5/1/2022,2,Media
2022,5,Bélgica,27559,Media,Individual,15.5,57.2,Canarias,Carretera,8.3,15.5,57.2,5/1/2022,2,Media
2022,5,Bélgica,1709,Media,Individual,13.8,61,Cataluña,Puerto,8.36,13.8,61,5/1/2022,2,Media
2022,5,Bélgica,214,Media,Individual,13.7,62.7,Andalucía,Tren,8.35,13.7,62.7,5/1/2022,2,Media
2022,6,Bélgica,212567,Media-Alta,Individual,16.5,83,Andalucía,Aeropuerto,8.65,16.5,83,6/1/2022,2,Media-Alta
2022,6,Bélgica,31774,Media-Alta,Individual,17.6,84.1,Andalucía,Carretera,8.4,17.6,84.1,6/1/2022,2,Media-Alta
2022,6,Bélgica,1970,Media-Alta,Paquete,18.9,85,Canarias,Puerto,8.96,18.9,85,6/1/2022,2,Media-Alta
2022,6,Bélgica,246,Media-Alta,Individual,17.3,78,Cataluña,Tren,8.46,17.3,78,6/1/2022,2,Media-Alta
2022,7,Bélgica,227751,Media-Alta,Paquete,18.9,88.4,Andalucía,Aeropuerto,8.86,18.9,88.4,7/1/2022,3,Alta
2022,7,Bélgica,34044,Media-Alta,Individual,18.9,80.8,Baleares,Carretera,8.78,18.9,80.8,7/1/2022,3,Alta
2022,7,Bélgica,2111,Media-Alta,Individual,19.4,83.5,Andalucía,Puerto,8.37,19.4,83.5,7/1/2022,3,Alta
2022,7,Bélgica,264,Media-Alta,Individual,19.9,82.4,Baleares,Tren,8.5,19.9,82.4,7/1/2022,3,Alta
2022,8,Bélgica,364401,Alta,Individual,21.8,81.7,Andalucía,Aeropuerto,8.63,21.8,81.7,8/1/2022,3,Alta
2022,8,Bélgica,54470,Alta,Individual,20.4,84.1,Comunidad Valenciana,Carretera,8.48,20.4,84.1,8/1/2022,3,Alta
2022,8,Bélgica,3378,Alta,Individual,19.1,80.3,Baleares,Puerto,8.37,19.1,80.3,8/1/2022,3,Alta
2022,8,Bélgica,422,Alta,Individual,20.6,78.2,Baleares,Tren,8.78,20.6,78.2,8/1/2022,3,Alta
2022,9,Bélgica,271132,Alta,Individual,15.5,60.7,Comunidad Valenciana,Aeropuerto,8.72,15.5,60.7,9/1/2022,3,Media-Alta
2022,9,Bélgica,40528,Alta,Individual,16.6,70,Andalucía,Carretera,8.77,16.6,70,9/1/2022,3,Media-Alta
2022,9,Bélgica,2513,Alta,Individual,15.9,62,Comunidad Valenciana,Puerto,8.77,15.9,62,9/1/2022,3,Media-Alta
2022,9,Bélgica,314,Alta,Individual,15.2,66.6,Baleares,Tren,8.66,15.2,66.6,9/1/2022,3,Media-Alta
2022,10,Bélgica,242934,Media-Alta,Paquete,12.7,50.5,Comunidad Valenciana,Aeropuerto,8.42,12.7,50.5,10/1/2022,4,Media
2022,10,Bélgica,36314,Media-Alta,Individual,13.4,56.7,Andalucía,Carretera,8.3,13.4,56.7,10/1/2022,4,Media
2022,10,Bélgica,2252,Media-Alta,Paquete,13.3,51.1,Canarias,Puerto,8.5,13.3,51.1,10/1/2022,4,Media
2022,10,Bélgica,282,Media-Alta,Paquete,11.4,58.8,Cataluña,Tren,8.36,11.4,58.8,10/1/2022,4,Media
2022,11,Bélgica,125806,Baja,Individual,8.4,63.3,Canarias,Aeropuerto,7.92,8.4,63.3,11/1/2022,4,Baja
2022,11,Bélgica,18805,Baja,Paquete,8.2,62.3,Canarias,Carretera,8.05,8.2,62.3,11/1/2022,4,Baja
2022,11,Bélgica,1166,Baja,Individual,9.6,67.2,Canarias,Puerto,8.25,9.6,67.2,11/1/2022,4,Baja
2022,11,Bélgica,146,Baja,Individual,9.9,62.8,Andalucía,Tren,7.88,9.9,62.8,11/1/2022,4,Baja
2022,12,Bélgica,112791,Baja,Individual,5.7,72,Cataluña,Aeropuerto,7.8,5.7,72,12/1/2022,4,Baja
2022,12,Bélgica,16860,Baja,Paquete,5.6,67.8,Baleares,Carretera,8.26,5.6,67.8,12/1/2022,4,Baja
2022,12,Bélgica,1046,Baja,Individual,4.5,74.4,Canarias,Puerto,7.82,4.5,74.4,12/1/2022,4,Baja
2022,12,Bélgica,131,Baja,Individual,4.6,69.3,Comunidad Valenciana,Tren,7.91,4.6,69.3,12/1/2022,4,Baja
2023,1,Bélgica,121360,Baja,Individual,4.5,65.1,Canarias,Aeropuerto,7.95,4.5,65.1,1/1/2023,1,Baja
2023,1,Bélgica,20227,Baja,Individual,3.4,69.7,Andalucía,Carretera,7.85,3.4,69.7,1/1/2023,1,Baja
2023,1,Bélgica,1721,Baja,Individual,3.3,64.7,Baleares,Puerto,8.24,3.3,64.7,1/1/2023,1,Baja
2023,1,Bélgica,143,Baja,Paquete,3.5,62.5,Comunidad Valenciana,Tren,8.48,3.5,62.5,1/1/2023,1,Baja
2023,2,Bélgica,135363,Baja,Individual,5.7,64.2,Andalucía,Aeropuerto,8.04,5.7,64.2,2/1/2023,1,Baja
2023,2,Bélgica,22561,Baja,Paquete,6,58.6,Andalucía,Carretera,8.06,6,58.6,2/1/2023,1,Baja
2023,2,Bélgica,1920,Baja,Individual,4.4,57,Comunidad Valenciana,Puerto,8.1,4.4,57,2/1/2023,1,Baja
2023,2,Bélgica,160,Baja,Paquete,4.7,62.6,Comunidad Valenciana,Tren,8.02,4.7,62.6,2/1/2023,1,Baja
2023,3,Bélgica,151700,Media,Paquete,7.4,53.7,Baleares,Aeropuerto,8.13,7.4,53.7,3/1/2023,1,Baja
2023,3,Bélgica,25283,Media,Individual,8.4,58.3,Baleares,Carretera,8.16,8.4,58.3,3/1/2023,1,Baja
2023,3,Bélgica,2152,Media,Individual,8,54.5,Comunidad Valenciana,Puerto,7.97,8,54.5,3/1/2023,1,Baja
2023,3,Bélgica,179,Media,Individual,7.7,58.9,Canarias,Tren,7.81,7.7,58.9,3/1/2023,1,Baja
2023,4,Bélgica,214714,Media-Alta,Individual,9,50.8,Andalucía,Aeropuerto,8.25,9,50.8,4/1/2023,2,Media
2023,4,Bélgica,35786,Media-Alta,Individual,11.5,47.9,Andalucía,Carretera,8.39,11.5,47.9,4/1/2023,2,Media
2023,4,Bélgica,3046,Media-Alta,Individual,9.6,51,Canarias,Puerto,8.11,9.6,51,4/1/2023,2,Media
2023,4,Bélgica,254,Media-Alta,Individual,10.7,53.6,Canarias,Tren,8.14,10.7,53.6,4/1/2023,2,Media
2023,5,Bélgica,198377,Media,Individual,13.1,60.2,Comunidad Valenciana,Aeropuerto,8.13,13.1,60.2,5/1/2023,2,Media
2023,5,Bélgica,33063,Media,Individual,15.6,64.6,Comunidad Valenciana,Carretera,8.25,15.6,64.6,5/1/2023,2,Media
2023,5,Bélgica,2814,Media,Individual,15.2,57.2,Comunidad Valenciana,Puerto,8.32,15.2,57.2,5/1/2023,2,Media
2023,5,Bélgica,234,Media,Paquete,16.8,61.6,Canarias,Tren,8.52,16.8,61.6,5/1/2023,2,Media
2023,6,Bélgica,191375,Media,Individual,17.2,75.5,Comunidad Valenciana,Aeropuerto,8.63,17.2,75.5,6/1/2023,2,Media-Alta
2023,6,Bélgica,31896,Media,Individual,18.9,76.5,Canarias,Carretera,8.51,18.9,76.5,6/1/2023,2,Media-Alta
2023,6,Bélgica,2715,Media,Paquete,17.9,78.3,Andalucía,Puerto,8.79,17.9,78.3,6/1/2023,2,Media-Alta
2023,6,Bélgica,226,Media,Individual,19.5,79.8,Baleares,Tren,8.32,19.5,79.8,6/1/2023,2,Media-Alta
2023,7,Bélgica,198377,Media,Paquete,21.7,80.3,Comunidad Valenciana,Aeropuerto,8.88,21.7,80.3,7/1/2023,3,Alta
2023,7,Bélgica,33063,Media,Paquete,18.6,82,Andalucía,Carretera,8.7,18.6,82,7/1/2023,3,Alta
2023,7,Bélgica,2814,Media,Individual,19.2,87.5,Canarias,Puerto,8.42,19.2,87.5,7/1/2023,3,Alta
2023,7,Bélgica,234,Media,Individual,21.9,84.8,Comunidad Valenciana,Tren,8.34,21.9,84.8,7/1/2023,3,Alta
2023,8,Bélgica,378083,Alta,Individual,20.7,78.4,Cataluña,Aeropuerto,8.36,20.7,78.4,8/1/2023,3,Alta
2023,8,Bélgica,63014,Alta,Paquete,18.9,75.1,Andalucía,Carretera,8.87,18.9,75.1,8/1/2023,3,Alta
2023,8,Bélgica,5363,Alta,Paquete,21.4,82.3,Cataluña,Puerto,8.56,21.4,82.3,8/1/2023,3,Alta
2023,8,Bélgica,447,Alta,Individual,20.3,84.2,Cataluña,Tren,8.73,20.3,84.2,8/1/2023,3,Alta
2023,9,Bélgica,298733,Alta,Individual,17.4,62.7,Cataluña,Aeropuerto,8.65,17.4,62.7,9/1/2023,3,Media-Alta
2023,9,Bélgica,49789,Alta,Individual,16.5,62.1,Andalucía,Carretera,8.63,16.5,62.1,9/1/2023,3,Media-Alta
2023,9,Bélgica,4237,Alta,Individual,17.5,69.7,Comunidad Valenciana,Puerto,8.56,17.5,69.7,9/1/2023,3,Media-Alta
2023,9,Bélgica,353,Alta,Individual,18.6,67.7,Andalucía,Tren,8.47,18.6,67.7,9/1/2023,3,Media-Alta
2023,10,Bélgica,245054,Media-Alta,Individual,12.7,50.7,Cataluña,Aeropuerto,8.13,12.7,50.7,10/1/2023,4,Media
2023,10,Bélgica,40842,Media-Alta,Individual,13.4,50.2,Comunidad Valenciana,Carretera,8.11,13.4,50.2,10/1/2023,4,Media
2023,10,Bélgica,3476,Media-Alta,Individual,13.5,56.9,Andalucía,Puerto,8.3,13.5,56.9,10/1/2023,4,Media
2023,10,Bélgica,290,Media-Alta,Individual,14,52.2,Comunidad Valenciana,Tren,8.32,14,52.2,10/1/2023,4,Media
2023,11,Bélgica,168037,Media,Individual,7.9,60.4,Andalucía,Aeropuerto,8.14,7.9,60.4,11/1/2023,4,Baja
2023,11,Bélgica,28006,Media,Paquete,7.6,62.1,Baleares,Carretera,8.16,7.6,62.1,11/1/2023,4,Baja
2023,11,Bélgica,2384,Media,Individual,7.1,62.1,Comunidad Valenciana,Puerto,7.87,7.1,62.1,11/1/2023,4,Baja
2023,11,Bélgica,199,Media,Individual,9.8,63,Comunidad Valenciana,Tren,8.03,9.8,63,11/1/2023,4,Baja
2023,12,Bélgica,151700,Media,Paquete,4.2,67.4,Cataluña,Aeropuerto,8.17,4.2,67.4,12/1/2023,4,Baja
2023,12,Bélgica,25283,Media,Individual,5.9,65.6,Canarias,Carretera,8.28,5.9,65.6,12/1/2023,4,Baja
2023,12,Bélgica,2152,Media,Individual,5.5,66.5,Baleares,Puerto,8.03,5.5,66.5,12/1/2023,4,Baja
2023,12,Bélgica,179,Media,Individual,5.6,70.4,Canarias,Tren,8.15,5.6,70.4,12/1/2023,4,Baja
2019,1,Brasil,35674,Media,Individual,28.9,237.2,Cataluña,Aeropuerto,8.28,28.9,237.2,1/1/2019,1,Baja
2019,1,Brasil,9795,Media,Individual,26.6,249.2,Comunidad de Madrid,Carretera,8.13,26.6,249.2,1/1/2019,1,Baja
2019,1,Brasil,1680,Media,Individual,28.3,213.3,Cataluña,Puerto,7.97,28.3,213.3,1/1/2019,1,Baja
2019,1,Brasil,864,Media,Individual,26.3,224,Comunidad de Madrid,Tren,8.2,26.3,224,1/1/2019,1,Baja
2019,2,Brasil,26021,Media,Individual,27.2,182.5,Cataluña,Aeropuerto,8.21,27.2,182.5,2/1/2019,1,Baja
2019,2,Brasil,7144,Media,Individual,29.8,181.9,Cataluña,Carretera,7.95,29.8,181.9,2/1/2019,1,Baja
2019,2,Brasil,1226,Media,Individual,26.6,204.6,Comunidad de Madrid,Puerto,7.86,26.6,204.6,2/1/2019,1,Baja
2019,2,Brasil,630,Media,Individual,26,225.7,Cataluña,Tren,8.28,26,225.7,2/1/2019,1,Baja
2019,3,Brasil,36932,Media,Individual,27.5,162.4,Comunidad de Madrid,Aeropuerto,8.01,27.5,162.4,3/1/2019,1,Baja
2019,3,Brasil,10140,Media,Individual,27.5,204.2,Cataluña,Carretera,8.07,27.5,204.2,3/1/2019,1,Baja
2019,3,Brasil,1740,Media,Individual,28.3,166.1,Comunidad de Madrid,Puerto,8.17,28.3,166.1,3/1/2019,1,Baja
2019,3,Brasil,895,Media,Paquete,26.4,180.2,Galicia,Tren,8.12,26.4,180.2,3/1/2019,1,Baja
2019,4,Brasil,27280,Media,Individual,22.5,141.6,Comunidad de Madrid,Aeropuerto,8.34,22.5,141.6,4/1/2019,2,Media
2019,4,Brasil,7490,Media,Individual,22.7,150.3,Galicia,Carretera,8.29,22.7,150.3,4/1/2019,2,Media
2019,4,Brasil,1285,Media,Individual,25.9,138.6,Comunidad de Madrid,Puerto,8.11,25.9,138.6,4/1/2019,2,Media
2019,4,Brasil,661,Media,Individual,25.1,151.4,Galicia,Tren,8.21,25.1,151.4,4/1/2019,2,Media
2019,5,Brasil,34414,Media,Individual,23.1,94.3,Cataluña,Aeropuerto,8.22,23.1,94.3,5/1/2019,2,Media
2019,5,Brasil,9449,Media,Individual,21.1,127.6,Cataluña,Carretera,8.34,21.1,127.6,5/1/2019,2,Media
2019,5,Brasil,1621,Media,Individual,21.5,114.1,Comunidad de Madrid,Puerto,8.38,21.5,114.1,5/1/2019,2,Media
2019,5,Brasil,834,Media,Paquete,21.9,119.9,Comunidad de Madrid,Tren,8.36,21.9,119.9,5/1/2019,2,Media
2019,6,Brasil,48264,Media-Alta,Individual,18.1,63.4,Comunidad de Madrid,Aeropuerto,8.79,18.1,63.4,6/1/2019,2,Media-Alta
2019,6,Brasil,13251,Media-Alta,Individual,22.9,77.8,Cataluña,Carretera,8.38,22.9,77.8,6/1/2019,2,Media-Alta
2019,6,Brasil,2274,Media-Alta,Individual,20.8,66.9,Comunidad de Madrid,Puerto,8.73,20.8,66.9,6/1/2019,2,Media-Alta
2019,6,Brasil,1169,Media-Alta,Individual,22,55,Cataluña,Tren,8.45,22,55,6/1/2019,2,Media-Alta
2019,7,Brasil,41130,Media-Alta,Individual,22,45.7,Cataluña,Aeropuerto,8.4,22,45.7,7/1/2019,3,Alta
2019,7,Brasil,11293,Media-Alta,Individual,18.6,31.9,Comunidad de Madrid,Carretera,8.5,18.6,31.9,7/1/2019,3,Alta
2019,7,Brasil,1937,Media-Alta,Paquete,22.4,43.7,Comunidad de Madrid,Puerto,8.56,22.4,43.7,7/1/2019,3,Alta
2019,7,Brasil,996,Media-Alta,Paquete,21.6,73.6,Comunidad de Madrid,Tren,8.73,21.6,73.6,7/1/2019,3,Alta
2019,8,Brasil,52461,Alta,Individual,20,86.1,Cataluña,Aeropuerto,8.4,20,86.1,8/1/2019,3,Alta
2019,8,Brasil,14404,Alta,Individual,20.5,71.3,Comunidad de Madrid,Carretera,8.39,20.5,71.3,8/1/2019,3,Alta
2019,8,Brasil,2471,Alta,Paquete,19.7,67.5,Comunidad de Madrid,Puerto,8.51,19.7,67.5,8/1/2019,3,Alta
2019,8,Brasil,1271,Alta,Paquete,19.5,40.1,Cataluña,Tren,8.75,19.5,40.1,8/1/2019,3,Alta
2019,9,Brasil,30217,Media,Individual,21.8,91.8,Comunidad de Madrid,Aeropuerto,8.61,21.8,91.8,9/1/2019,3,Media-Alta
2019,9,Brasil,8296,Media,Paquete,22.4,96,Cataluña,Carretera,8.87,22.4,96,9/1/2019,3,Media-Alta
2019,9,Brasil,1423,Media,Individual,24.1,113.9,Comunidad de Madrid,Puerto,8.62,24.1,113.9,9/1/2019,3,Media-Alta
2019,9,Brasil,732,Media,Individual,24.5,97.2,Cataluña,Tren,8.6,24.5,97.2,9/1/2019,3,Media-Alta
2019,10,Brasil,21823,Baja,Individual,24.9,133.5,Comunidad de Madrid,Aeropuerto,8.16,24.9,133.5,10/1/2019,4,Media
2019,10,Brasil,5992,Baja,Individual,25.2,145.5,Cataluña,Carretera,8.32,25.2,145.5,10/1/2019,4,Media
2019,10,Brasil,1028,Baja,Paquete,24.4,107.8,Comunidad de Madrid,Puerto,8.36,24.4,107.8,10/1/2019,4,Media
2019,10,Brasil,529,Baja,Individual,24.8,137.9,Cataluña,Tren,8.2,24.8,137.9,10/1/2019,4,Media
2019,11,Brasil,35674,Media,Individual,26.6,140.4,Cataluña,Aeropuerto,8.1,26.6,140.4,11/1/2019,4,Baja
2019,11,Brasil,9795,Media,Individual,26.1,171,Galicia,Carretera,7.93,26.1,171,11/1/2019,4,Baja
2019,11,Brasil,1680,Media,Individual,24.2,168.7,Comunidad de Madrid,Puerto,8.18,24.2,168.7,11/1/2019,4,Baja
2019,11,Brasil,864,Media,Individual,25.8,134.9,Cataluña,Tren,7.96,25.8,134.9,11/1/2019,4,Baja
2019,12,Brasil,29798,Media,Individual,25.1,216.2,Cataluña,Aeropuerto,7.84,25.1,216.2,12/1/2019,4,Baja
2019,12,Brasil,8181,Media,Individual,24,218,Comunidad de Madrid,Carretera,7.86,24,218,12/1/2019,4,Baja
2019,12,Brasil,1404,Media,Individual,25.9,172.1,Comunidad de Madrid,Puerto,8.3,25.9,172.1,12/1/2019,4,Baja
2019,12,Brasil,722,Media,Individual,24.6,210.9,Cataluña,Tren,8.09,24.6,210.9,12/1/2019,4,Baja
2020,1,Brasil,29744,Alta,Paquete,25,201.4,Comunidad de Madrid,Aeropuerto,8.08,25,201.4,1/1/2020,1,Baja
2020,1,Brasil,16160,Alta,Individual,26.7,232.5,Comunidad de Madrid,Carretera,8.08,26.7,232.5,1/1/2020,1,Baja
2020,1,Brasil,3131,Alta,Individual,25.3,214.2,Andalucía,Puerto,7.88,25.3,214.2,1/1/2020,1,Baja
2020,1,Brasil,1464,Alta,Individual,26.8,216.8,Cataluña,Tren,8.3,26.8,216.8,1/1/2020,1,Baja
2020,2,Brasil,25115,Alta,Individual,28.6,220,Andalucía,Aeropuerto,8.17,28.6,220,2/1/2020,1,Baja
2020,2,Brasil,13645,Alta,Individual,27.9,188,Galicia,Carretera,8.01,27.9,188,2/1/2020,1,Baja
2020,2,Brasil,2644,Alta,Individual,28.6,195,Galicia,Puerto,7.87,28.6,195,2/1/2020,1,Baja
2020,2,Brasil,1237,Alta,Individual,27,211,Comunidad de Madrid,Tren,8.06,27,211,2/1/2020,1,Baja
2020,3,Brasil,8371,Media,Paquete,28.4,168.5,Galicia,Aeropuerto,8.21,28.4,168.5,3/1/2020,1,Baja
2020,3,Brasil,4548,Media,Individual,24.2,165,Comunidad de Madrid,Carretera,8.14,24.2,165,3/1/2020,1,Baja
2020,3,Brasil,881,Media,Individual,26.2,186.8,Galicia,Puerto,8.06,26.2,186.8,3/1/2020,1,Baja
2020,3,Brasil,412,Media,Individual,28.3,182.9,Andalucía,Tren,8.04,28.3,182.9,3/1/2020,1,Baja
2020,4,Brasil,492,Baja,Paquete,22,153.4,Cataluña,Aeropuerto,8.47,22,153.4,4/1/2020,2,Media
2020,4,Brasil,268,Baja,Individual,23,121.6,Galicia,Carretera,8.12,23,121.6,4/1/2020,2,Media
2020,4,Brasil,52,Baja,Individual,23.8,145.3,Galicia,Puerto,8.21,23.8,145.3,4/1/2020,2,Media
2020,4,Brasil,24,Baja,Individual,23.3,149.7,Cataluña,Tren,8.38,23.3,149.7,4/1/2020,2,Media
2020,5,Brasil,296,Baja,Individual,20.6,106.8,Galicia,Aeropuerto,8.19,20.6,106.8,5/1/2020,2,Media
2020,5,Brasil,161,Baja,Individual,21.1,121.8,Galicia,Carretera,8.15,21.1,121.8,5/1/2020,2,Media
2020,5,Brasil,31,Baja,Individual,23.8,93.5,Galicia,Puerto,8.23,23.8,93.5,5/1/2020,2,Media
2020,5,Brasil,15,Baja,Paquete,23.5,128.1,Comunidad de Madrid,Tren,8.35,23.5,128.1,5/1/2020,2,Media
2020,6,Brasil,2462,Baja,Individual,21.5,67.2,Galicia,Aeropuerto,8.35,21.5,67.2,6/1/2020,2,Media-Alta
2020,6,Brasil,1338,Baja,Individual,20.7,54.6,Comunidad de Madrid,Carretera,8.56,20.7,54.6,6/1/2020,2,Media-Alta
2020,6,Brasil,259,Baja,Individual,21.9,85.5,Galicia,Puerto,8.44,21.9,85.5,6/1/2020,2,Media-Alta
2020,6,Brasil,121,Baja,Paquete,21.2,42.3,Galicia,Tren,9,21.2,42.3,6/1/2020,2,Media-Alta
2020,7,Brasil,5712,Baja,Individual,22.2,57.4,Comunidad de Madrid,Aeropuerto,8.72,22.2,57.4,7/1/2020,3,Alta
2020,7,Brasil,3103,Baja,Individual,22.7,66.2,Cataluña,Carretera,8.32,22.7,66.2,7/1/2020,3,Alta
2020,7,Brasil,601,Baja,Individual,18.4,72.6,Galicia,Puerto,8.54,18.4,72.6,7/1/2020,3,Alta
2020,7,Brasil,281,Baja,Paquete,22.6,33.3,Galicia,Tren,8.52,22.6,33.3,7/1/2020,3,Alta
2020,8,Brasil,9061,Media-Alta,Individual,22.7,75.7,Cataluña,Aeropuerto,8.55,22.7,75.7,8/1/2020,3,Alta
2020,8,Brasil,4923,Media-Alta,Individual,21.2,66,Cataluña,Carretera,8.73,21.2,66,8/1/2020,3,Alta
2020,8,Brasil,954,Media-Alta,Individual,23.5,82.4,Cataluña,Puerto,8.52,23.5,82.4,8/1/2020,3,Alta
2020,8,Brasil,446,Media-Alta,Individual,19.1,53.3,Andalucía,Tren,8.49,19.1,53.3,8/1/2020,3,Alta
2020,9,Brasil,8371,Media,Individual,21.5,89.3,Cataluña,Aeropuerto,8.32,21.5,89.3,9/1/2020,3,Media-Alta
2020,9,Brasil,4548,Media,Individual,24.8,83.8,Comunidad de Madrid,Carretera,8.44,24.8,83.8,9/1/2020,3,Media-Alta
2020,9,Brasil,881,Media,Individual,23.8,99.3,Comunidad de Madrid,Puerto,8.59,23.8,99.3,9/1/2020,3,Media-Alta
2020,9,Brasil,412,Media,Individual,24.6,70,Andalucía,Tren,8.57,24.6,70,9/1/2020,3,Media-Alta
2020,10,Brasil,4727,Baja,Individual,22.2,131.3,Galicia,Aeropuerto,8.21,22.2,131.3,10/1/2020,4,Media
2020,10,Brasil,2568,Baja,Individual,26.7,110.9,Cataluña,Carretera,8.3,26.7,110.9,10/1/2020,4,Media
2020,10,Brasil,498,Baja,Individual,24.2,110.5,Comunidad de Madrid,Puerto,8.18,24.2,110.5,10/1/2020,4,Media
2020,10,Brasil,233,Baja,Individual,26.8,119.2,Comunidad de Madrid,Tren,8.19,26.8,119.2,10/1/2020,4,Media
2020,11,Brasil,2167,Baja,Individual,27.8,178.1,Galicia,Aeropuerto,7.85,27.8,178.1,11/1/2020,4,Baja
2020,11,Brasil,1177,Baja,Individual,27.6,164.7,Cataluña,Carretera,7.96,27.6,164.7,11/1/2020,4,Baja
2020,11,Brasil,228,Baja,Individual,27.7,133.6,Galicia,Puerto,7.89,27.7,133.6,11/1/2020,4,Baja
2020,11,Brasil,107,Baja,Individual,24.4,179.4,Cataluña,Tren,7.87,24.4,179.4,11/1/2020,4,Baja
2020,12,Brasil,1970,Baja,Individual,26.1,176.3,Galicia,Aeropuerto,8.04,26.1,176.3,12/1/2020,4,Baja
2020,12,Brasil,1070,Baja,Individual,25.1,176.9,Cataluña,Carretera,7.91,25.1,176.9,12/1/2020,4,Baja
2020,12,Brasil,207,Baja,Individual,28.5,214.7,Comunidad de Madrid,Puerto,8.23,28.5,214.7,12/1/2020,4,Baja
2020,12,Brasil,97,Baja,Individual,28.5,188.7,Galicia,Tren,7.92,28.5,188.7,12/1/2020,4,Baja
2021,1,Brasil,3399,Baja,Individual,26,246.8,Andalucía,Aeropuerto,8.14,26,246.8,1/1/2021,1,Baja
2021,1,Brasil,3144,Baja,Individual,26.3,224.6,Cataluña,Carretera,8.07,26.3,224.6,1/1/2021,1,Baja
2021,1,Brasil,13,Baja,Individual,27.3,232,Cataluña,Puerto,8.05,27.3,232,1/1/2021,1,Baja
2021,1,Brasil,161,Baja,Individual,25.4,243.8,Galicia,Tren,8.04,25.4,243.8,1/1/2021,1,Baja
2021,2,Brasil,1770,Baja,Individual,30,184.9,Galicia,Aeropuerto,8.06,30,184.9,2/1/2021,1,Baja
2021,2,Brasil,1637,Baja,Individual,28.2,186.8,Comunidad de Madrid,Carretera,8.18,28.2,186.8,2/1/2021,1,Baja
2021,2,Brasil,7,Baja,Individual,27.1,215.6,Galicia,Puerto,8,27.1,215.6,2/1/2021,1,Baja
2021,2,Brasil,84,Baja,Individual,29.5,218.8,Andalucía,Tren,8.3,29.5,218.8,2/1/2021,1,Baja
2021,3,Brasil,2974,Baja,Individual,25.2,178.7,Galicia,Aeropuerto,7.99,25.2,178.7,3/1/2021,1,Baja
2021,3,Brasil,2750,Baja,Individual,26.2,164.2,Galicia,Carretera,8,26.2,164.2,3/1/2021,1,Baja
2021,3,Brasil,12,Baja,Individual,26.6,191.8,Cataluña,Puerto,7.87,26.6,191.8,3/1/2021,1,Baja
2021,3,Brasil,141,Baja,Individual,26.5,172.9,Comunidad de Madrid,Tren,7.97,26.5,172.9,3/1/2021,1,Baja
2021,4,Brasil,1983,Baja,Individual,26.6,126.8,Andalucía,Aeropuerto,8.39,26.6,126.8,4/1/2021,2,Media
2021,4,Brasil,1834,Baja,Individual,22.6,165.3,Andalucía,Carretera,8.26,22.6,165.3,4/1/2021,2,Media
2021,4,Brasil,8,Baja,Individual,23.4,131.6,Cataluña,Puerto,8.15,23.4,131.6,4/1/2021,2,Media
2021,4,Brasil,94,Baja,Individual,26.3,164.5,Galicia,Tren,8.26,26.3,164.5,4/1/2021,2,Media
2021,5,Brasil,2266,Baja,Individual,20,125,Galicia,Aeropuerto,8.22,20,125,5/1/2021,2,Media
