Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2023,9,Bélgica,49789,Alta,Individual,16.5,62.1,Andalucía,Carretera,20014,3549419,3043023,8.63
2023,9,Bélgica,4237,Alta,Individual,17.5,69.7,Comunidad Valenciana,Puerto,20014,3549419,3043023,8.56
2023,9,Bélgica,353,Alta,Individual,18.6,67.7,Andalucía,Tren,20014,3549419,3043023,8.47
2023,10,Bélgica,245054,Media-Alta,Individual,12.7,50.7,Cataluña,Aeropuerto,20014,3549419,3043023,8.13
2023,10,Bélgica,40842,Media-Alta,Individual,13.4,50.2,Comunidad Valenciana,Carretera,20014,3549419,3043023,8.11
2023,10,Bélgica,3476,Media-Alta,Individual,13.5,56.9,Andalucía,Puerto,20014,3549419,3043023,8.3
2023,10,Bélgica,290,Media-Alta,Individual,14.0,52.2,Comunidad Valenciana,Tren,20014,3549419,3043023,8.32
2023,11,Bélgica,168037,Media,Individual,7.9,60.4,Andalucía,Aeropuerto,20014,3549419,3043023,8.14
2023,11,Bélgica,28006,Media,Paquete,7.6,62.1,Baleares,Carretera,20014,3549419,3043023,8.16
2023,11,Bélgica,2384,Media,Individual,7.1,62.1,Comunidad Valenciana,Puerto,20014,3549419,3043023,7.87
2023,11,Bélgica,199,Media,Individual,9.8,63.0,Comunidad Valenciana,Tren,20014,3549419,3043023,8.03
2023,12,Bélgica,151700,Media,Paquete,4.2,67.4,Cataluña,Aeropuerto,20014,3549419,3043023,8.17
2023,12,Bélgica,25283,Media,Individual,5.9,65.6,Canarias,Carretera,20014,3549419,3043023,8.28
2023,12,Bélgica,2152,Media,Individual,5.5,66.5,Baleares,Puerto,20014,3549419,3043023,8.03
2023,12,Bélgica,179,Media,Individual,5.6,70.4,Canarias,Tren,20014,3549419,3043023,8.15
2019,1,Brasil,35674,Media,Individual,28.9,237.2,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.28
2019,1,Brasil,9795,Media,Individual,26.6,249.2,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.13
2019,1,Brasil,1680,Media,Individual,28.3,213.3,Cataluña,Puerto,No disponible,No disponible,No disponible,7.97
2019,1,Brasil,864,Media,Individual,26.3,224.0,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.2
2019,2,Brasil,26021,Media,Individual,27.2,182.5,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.21
2019,2,Brasil,7144,Media,Individual,29.8,181.9,Cataluña,Carretera,No disponible,No disponible,No disponible,7.95
2019,2,Brasil,1226,Media,Individual,26.6,204.6,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,7.86
2019,2,Brasil,630,Media,Individual,26.0,225.7,Cataluña,Tren,No disponible,No disponible,No disponible,8.28
2019,3,Brasil,36932,Media,Individual,27.5,162.4,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.01
2019,3,Brasil,10140,Media,Individual,27.5,204.2,Cataluña,Carretera,No disponible,No disponible,No disponible,8.07
2019,3,Brasil,1740,Media,Individual,28.3,166.1,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.17
2019,3,Brasil,895,Media,Paquete,26.4,180.2,Galicia,Tren,No disponible,No disponible,No disponible,8.12
2019,4,Brasil,27280,Media,Individual,22.5,141.6,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.34
2019,4,Brasil,7490,Media,Individual,22.7,150.3,Galicia,Carretera,No disponible,No disponible,No disponible,8.29
2019,4,Brasil,1285,Media,Individual,25.9,138.6,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.11
2019,4,Brasil,661,Media,Individual,25.1,151.4,Galicia,Tren,No disponible,No disponible,No disponible,8.21
2019,5,Brasil,34414,Media,Individual,23.1,94.3,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.22
2019,5,Brasil,9449,Media,Individual,21.1,127.6,Cataluña,Carretera,No disponible,No disponible,No disponible,8.34
2019,5,Brasil,1621,Media,Individual,21.5,114.1,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.38
2019,5,Brasil,834,Media,Paquete,21.9,119.9,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.36
2019,6,Brasil,48264,Media-Alta,Individual,18.1,63.4,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.79
2019,6,Brasil,13251,Media-Alta,Individual,22.9,77.8,Cataluña,Carretera,No disponible,No disponible,No disponible,8.38
2019,6,Brasil,2274,Media-Alta,Individual,20.8,66.9,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.73
2019,6,Brasil,1169,Media-Alta,Individual,22.0,55.0,Cataluña,Tren,No disponible,No disponible,No disponible,8.45
2019,7,Brasil,41130,Media-Alta,Individual,22.0,45.7,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.4
2019,7,Brasil,11293,Media-Alta,Individual,18.6,31.9,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.5
2019,7,Brasil,1937,Media-Alta,Paquete,22.4,43.7,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.56
2019,7,Brasil,996,Media-Alta,Paquete,21.6,73.6,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.73
2019,8,Brasil,52461,Alta,Individual,20.0,86.1,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.4
2019,8,Brasil,14404,Alta,Individual,20.5,71.3,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.39
2019,8,Brasil,2471,Alta,Paquete,19.7,67.5,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.51
2019,8,Brasil,1271,Alta,Paquete,19.5,40.1,Cataluña,Tren,No disponible,No disponible,No disponible,8.75
2019,9,Brasil,30217,Media,Individual,21.8,91.8,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.61
2019,9,Brasil,8296,Media,Paquete,22.4,96.0,Cataluña,Carretera,No disponible,No disponible,No disponible,8.87
2019,9,Brasil,1423,Media,Individual,24.1,113.9,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.62
2019,9,Brasil,732,Media,Individual,24.5,97.2,Cataluña,Tren,No disponible,No disponible,No disponible,8.6
2019,10,Brasil,21823,Baja,Individual,24.9,133.5,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.16
2019,10,Brasil,5992,Baja,Individual,25.2,145.5,Cataluña,Carretera,No disponible,No disponible,No disponible,8.32
2019,10,Brasil,1028,Baja,Paquete,24.4,107.8,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.36
2019,10,Brasil,529,Baja,Individual,24.8,137.9,Cataluña,Tren,No disponible,No disponible,No disponible,8.2
2019,11,Brasil,35674,Media,Individual,26.6,140.4,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.1
2019,11,Brasil,9795,Media,Individual,26.1,171.0,Galicia,Carretera,No disponible,No disponible,No disponible,7.93
2019,11,Brasil,1680,Media,Individual,24.2,168.7,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.18
2019,11,Brasil,864,Media,Individual,25.8,134.9,Cataluña,Tren,No disponible,No disponible,No disponible,7.96
2019,12,Brasil,29798,Media,Individual,25.1,216.2,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,7.84
2019,12,Brasil,8181,Media,Individual,24.0,218.0,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,7.86
2019,12,Brasil,1404,Media,Individual,25.9,172.1,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.3
2019,12,Brasil,722,Media,Individual,24.6,210.9,Cataluña,Tren,No disponible,No disponible,No disponible,8.09
2020,1,Brasil,29744,Alta,Paquete,25.0,201.4,Comunidad de Madrid,Aeropuerto,638,204957,140512,8.08
2020,1,Brasil,16160,Alta,Individual,26.7,232.5,Comunidad de Madrid,Carretera,638,204957,140512,8.08
2020,1,Brasil,3131,Alta,Individual,25.3,214.2,Andalucía,Puerto,638,204957,140512,7.88
2020,1,Brasil,1464,Alta,Individual,26.8,216.8,Cataluña,Tren,638,204957,140512,8.3
2020,2,Brasil,25115,Alta,Individual,28.6,220.0,Andalucía,Aeropuerto,638,204957,140512,8.17
2020,2,Brasil,13645,Alta,Individual,27.9,188.0,Galicia,Carretera,638,204957,140512,8.01
2020,2,Brasil,2644,Alta,Individual,28.6,195.0,Galicia,Puerto,638,204957,140512,7.87
2020,2,Brasil,1237,Alta,Individual,27.0,211.0,Comunidad de Madrid,Tren,638,204957,140512,8.06
2020,3,Brasil,8371,Media,Paquete,28.4,168.5,Galicia,Aeropuerto,638,204957,140512,8.21
2020,3,Brasil,4548,Media,Individual,24.2,165.0,Comunidad de Madrid,Carretera,638,204957,140512,8.14
2020,3,Brasil,881,Media,Individual,26.2,186.8,Galicia,Puerto,638,204957,140512,8.06
2020,3,Brasil,412,Media,Individual,28.3,182.9,Andalucía,Tren,638,204957,140512,8.04
2020,4,Brasil,492,Baja,Paquete,22.0,153.4,Cataluña,Aeropuerto,638,204957,140512,8.47
2020,4,Brasil,268,Baja,Individual,23.0,121.6,Galicia,Carretera,638,204957,140512,8.12
2020,4,Brasil,52,Baja,Individual,23.8,145.3,Galicia,Puerto,638,204957,140512,8.21
2020,4,Brasil,24,Baja,Individual,23.3,149.7,Cataluña,Tren,638,204957,140512,8.38
2020,5,Brasil,296,Baja,Individual,20.6,106.8,Galicia,Aeropuerto,638,204957,140512,8.19
2020,5,Brasil,161,Baja,Individual,21.1,121.8,Galicia,Carretera,638,204957,140512,8.15
2020,5,Brasil,31,Baja,Individual,23.8,93.5,Galicia,Puerto,638,204957,140512,8.23
2020,5,Brasil,15,Baja,Paquete,23.5,128.1,Comunidad de Madrid,Tren,638,204957,140512,8.35
2020,6,Brasil,2462,Baja,Individual,21.5,67.2,Galicia,Aeropuerto,638,204957,140512,8.35
2020,6,Brasil,1338,Baja,Individual,20.7,54.6,Comunidad de Madrid,Carretera,638,204957,140512,8.56
2020,6,Brasil,259,Baja,Individual,21.9,85.5,Galicia,Puerto,638,204957,140512,8.44
2020,6,Brasil,121,Baja,Paquete,21.2,42.3,Galicia,Tren,638,204957,140512,9.0
2020,7,Brasil,5712,Baja,Individual,22.2,57.4,Comunidad de Madrid,Aeropuerto,638,204957,140512,8.72
2020,7,Brasil,3103,Baja,Individual,22.7,66.2,Cataluña,Carretera,638,204957,140512,8.32
2020,7,Brasil,601,Baja,Individual,18.4,72.6,Galicia,Puerto,638,204957,140512,8.54
2020,7,Brasil,281,Baja,Paquete,22.6,33.3,Galicia,Tren,638,204957,140512,8.52
2020,8,Brasil,9061,Media-Alta,Individual,22.7,75.7,Cataluña,Aeropuerto,638,204957,140512,8.55
2020,8,Brasil,4923,Media-Alta,Individual,21.2,66.0,Cataluña,Carretera,638,204957,140512,8.73
2020,8,Brasil,954,Media-Alta,Individual,23.5,82.4,Cataluña,Puerto,638,204957,140512,8.52
2020,8,Brasil,446,Media-Alta,Individual,19.1,53.3,Andalucía,Tren,638,204957,140512,8.49
2020,9,Brasil,8371,Media,Individual,21.5,89.3,Cataluña,Aeropuerto,638,204957,140512,8.32
2020,9,Brasil,4548,Media,Individual,24.8,83.8,Comunidad de Madrid,Carretera,638,204957,140512,8.44
2020,9,Brasil,881,Media,Individual,23.8,99.3,Comunidad de Madrid,Puerto,638,204957,140512,8.59
2020,9,Brasil,412,Media,Individual,24.6,70.0,Andalucía,Tren,638,204957,140512,8.57
2020,10,Brasil,4727,Baja,Individual,22.2,131.3,Galicia,Aeropuerto,638,204957,140512,8.21
2020,10,Brasil,2568,Baja,Individual,26.7,110.9,Cataluña,Carretera,638,204957,140512,8.3
2020,10,Brasil,498,Baja,Individual,24.2,110.5,Comunidad de Madrid,Puerto,638,204957,140512,8.18
2020,10,Brasil,233,Baja,Individual,26.8,119.2,Comunidad de Madrid,Tren,638,204957,140512,8.19
2020,11,Brasil,2167,Baja,Individual,27.8,178.1,Galicia,Aeropuerto,638,204957,140512,7.85
2020,11,Brasil,1177,Baja,Individual,27.6,164.7,Cataluña,Carretera,638,204957,140512,7.96
2020,11,Brasil,228,Baja,Individual,27.7,133.6,Galicia,Puerto,638,204957,140512,7.89
2020,11,Brasil,107,Baja,Individual,24.4,179.4,Cataluña,Tren,638,204957,140512,7.87
2020,12,Brasil,1970,Baja,Individual,26.1,176.3,Galicia,Aeropuerto,638,204957,140512,8.04
2020,12,Brasil,1070,Baja,Individual,25.1,176.9,Cataluña,Carretera,638,204957,140512,7.91
2020,12,Brasil,207,Baja,Individual,28.5,214.7,Comunidad de Madrid,Puerto,638,204957,140512,8.23
2020,12,Brasil,97,Baja,Individual,28.5,188.7,Galicia,Tren,638,204957,140512,7.92
2021,1,Brasil,3399,Baja,Individual,26.0,246.8,Andalucía,Aeropuerto,601,191626,119507,8.14
2021,1,Brasil,3144,Baja,Individual,26.3,224.6,Cataluña,Carretera,601,191626,119507,8.07
2021,1,Brasil,13,Baja,Individual,27.3,232.0,Cataluña,Puerto,601,191626,119507,8.05
2021,1,Brasil,161,Baja,Individual,25.4,243.8,Galicia,Tren,601,191626,119507,8.04
2021,2,Brasil,1770,Baja,Individual,30.0,184.9,Galicia,Aeropuerto,601,191626,119507,8.06
2021,2,Brasil,1637,Baja,Individual,28.2,186.8,Comunidad de Madrid,Carretera,601,191626,119507,8.18
2021,2,Brasil,7,Baja,Individual,27.1,215.6,Galicia,Puerto,601,191626,119507,8.0
2021,2,Brasil,84,Baja,Individual,29.5,218.8,Andalucía,Tren,601,191626,119507,8.3
2021,3,Brasil,2974,Baja,Individual,25.2,178.7,Galicia,Aeropuerto,601,191626,119507,7.99
2021,3,Brasil,2750,Baja,Individual,26.2,164.2,Galicia,Carretera,601,191626,119507,8.0
2021,3,Brasil,12,Baja,Individual,26.6,191.8,Cataluña,Puerto,601,191626,119507,7.87
2021,3,Brasil,141,Baja,Individual,26.5,172.9,Comunidad de Madrid,Tren,601,191626,119507,7.97
2021,4,Brasil,1983,Baja,Individual,26.6,126.8,Andalucía,Aeropuerto,601,191626,119507,8.39
2021,4,Brasil,1834,Baja,Individual,22.6,165.3,Andalucía,Carretera,601,191626,119507,8.26
2021,4,Brasil,8,Baja,Individual,23.4,131.6,Cataluña,Puerto,601,191626,119507,8.15
2021,4,Brasil,94,Baja,Individual,26.3,164.5,Galicia,Tren,601,191626,119507,8.26
2021,5,Brasil,2266,Baja,Individual,20.0,125.0,Galicia,Aeropuerto,601,191626,119507,8.22
2021,5,Brasil,2096,Baja,Individual,20.8,127.8,Comunidad de Madrid,Carretera,601,191626,119507,8.29
2021,5,Brasil,9,Baja,Individual,21.8,119.6,Cataluña,Puerto,601,191626,119507,8.2
2021,5,Brasil,107,Baja,Individual,23.2,101.3,Galicia,Tren,601,191626,119507,8.21
2021,6,Brasil,14516,Alta,Individual,20.0,63.8,Galicia,Aeropuerto,601,191626,119507,8.38
2021,6,Brasil,13426,Alta,Individual,22.4,52.7,Galicia,Carretera,601,191626,119507,8.79
2021,6,Brasil,57,Alta,Individual,19.2,67.8,Comunidad de Madrid,Puerto,601,191626,119507,8.34
2021,6,Brasil,688,Alta,Individual,18.5,52.1,Comunidad de Madrid,Tren,601,191626,119507,8.35
2021,7,Brasil,6727,Media-Alta,Individual,21.8,36.2,Comunidad de Madrid,Aeropuerto,601,191626,119507,8.73
2021,7,Brasil,6222,Media-Alta,Individual,18.6,72.1,Cataluña,Carretera,601,191626,119507,8.78
2021,7,Brasil,27,Media-Alta,Individual,18.4,38.9,Cataluña,Puerto,601,191626,119507,8.72
2021,7,Brasil,319,Media-Alta,Individual,19.9,35.6,Galicia,Tren,601,191626,119507,8.38
2021,8,Brasil,5098,Media,Individual,21.3,58.7,Comunidad de Madrid,Aeropuerto,601,191626,119507,8.7
2021,8,Brasil,4715,Media,Individual,19.7,70.0,Cataluña,Carretera,601,191626,119507,8.66
2021,8,Brasil,20,Media,Individual,23.5,62.1,Galicia,Puerto,601,191626,119507,8.6
2021,8,Brasil,242,Media,Individual,22.3,79.6,Galicia,Tren,601,191626,119507,8.36
2021,9,Brasil,4107,Baja,Individual,23.5,107.8,Galicia,Aeropuerto,601,191626,119507,8.46
2021,9,Brasil,3798,Baja,Individual,24.2,87.9,Comunidad de Madrid,Carretera,601,191626,119507,8.47
2021,9,Brasil,16,Baja,Individual,24.6,75.4,Comunidad de Madrid,Puerto,601,191626,119507,8.44
2021,9,Brasil,195,Baja,Individual,20.2,89.6,Galicia,Tren,601,191626,119507,8.64
2021,10,Brasil,6019,Media,Individual,25.5,118.0,Comunidad de Madrid,Aeropuerto,601,191626,119507,8.32
2021,10,Brasil,5567,Media,Individual,23.0,145.7,Comunidad de Madrid,Carretera,601,191626,119507,8.35
2021,10,Brasil,24,Media,Individual,26.9,130.8,Andalucía,Puerto,601,191626,119507,8.2
2021,10,Brasil,285,Media,Individual,22.5,132.3,Andalucía,Tren,601,191626,119507,8.31
2021,11,Brasil,8851,Alta,Individual,24.5,131.0,Comunidad de Madrid,Aeropuerto,601,191626,119507,8.27
2021,11,Brasil,8186,Alta,Individual,25.2,145.1,Galicia,Carretera,601,191626,119507,8.03
2021,11,Brasil,35,Alta,Paquete,26.9,177.6,Comunidad de Madrid,Puerto,601,191626,119507,8.16
2021,11,Brasil,420,Alta,Individual,24.8,174.5,Cataluña,Tren,601,191626,119507,7.98
2021,12,Brasil,11188,Alta,Individual,24.5,202.5,Galicia,Aeropuerto,601,191626,119507,8.28
2021,12,Brasil,10347,Alta,Individual,26.4,218.9,Comunidad de Madrid,Carretera,601,191626,119507,8.29
2021,12,Brasil,44,Alta,Individual,28.8,194.2,Galicia,Puerto,601,191626,119507,8.21
2021,12,Brasil,531,Alta,Individual,26.3,195.1,Andalucía,Tren,601,191626,119507,8.15
2022,1,Brasil,12943,Baja,Individual,28.6,210.7,Comunidad de Madrid,Aeropuerto,1331,402450,381569,8.24
2022,1,Brasil,1894,Baja,Individual,25.6,203.5,Comunidad de Madrid,Carretera,1331,402450,381569,7.98
2022,1,Brasil,563,Baja,Individual,25.7,206.8,Comunidad de Madrid,Puerto,1331,402450,381569,8.09
2022,1,Brasil,266,Baja,Individual,28.8,231.7,Cataluña,Tren,1331,402450,381569,8.04
2022,2,Brasil,10930,Baja,Individual,27.6,201.5,Comunidad de Madrid,Aeropuerto,1331,402450,381569,8.15
2022,2,Brasil,1599,Baja,Paquete,26.1,214.7,Cataluña,Carretera,1331,402450,381569,8.21
2022,2,Brasil,476,Baja,Individual,26.5,210.9,Comunidad de Madrid,Puerto,1331,402450,381569,8.0
2022,2,Brasil,225,Baja,Individual,29.6,221.1,Andalucía,Tren,1331,402450,381569,8.14
2022,3,Brasil,14956,Baja,Individual,28.1,193.5,Galicia,Aeropuerto,1331,402450,381569,8.18
2022,3,Brasil,2188,Baja,Individual,26.1,172.8,Andalucía,Carretera,1331,402450,381569,8.0
2022,3,Brasil,651,Baja,Individual,25.9,190.6,Cataluña,Puerto,1331,402450,381569,7.97
2022,3,Brasil,307,Baja,Paquete,28.9,178.1,Cataluña,Tren,1331,402450,381569,8.1
2022,4,Brasil,9205,Baja,Individual,23.4,134.6,Comunidad de Madrid,Aeropuerto,1331,402450,381569,8.39
2022,4,Brasil,1347,Baja,Individual,24.3,148.9,Cataluña,Carretera,1331,402450,381569,8.27
2022,4,Brasil,401,Baja,Individual,24.1,150.6,Comunidad de Madrid,Puerto,1331,402450,381569,8.25
2022,4,Brasil,189,Baja,Paquete,24.8,124.6,Comunidad de Madrid,Tren,1331,402450,381569,8.52
2022,5,Brasil,28187,Media-Alta,Paquete,21.1,103.2,Cataluña,Aeropuerto,1331,402450,381569,8.59
2022,5,Brasil,4124,Media-Alta,Individual,21.3,105.8,Cataluña,Carretera,1331,402450,381569,8.2
2022,5,Brasil,1227,Media-Alta,Individual,21.8,104.8,Cataluña,Puerto,1331,402450,381569,8.31
2022,5,Brasil,579,Media-Alta,Individual,24.0,103.9,Comunidad de Madrid,Tren,1331,402450,381569,8.36
2022,6,Brasil,23585,Media,Individual,20.2,40.3,Comunidad de Madrid,Aeropuerto,1331,402450,381569,8.42
2022,6,Brasil,3451,Media,Individual,22.0,77.7,Galicia,Carretera,1331,402450,381569,8.37
2022,6,Brasil,1027,Media,Individual,20.8,69.4,Cataluña,Puerto,1331,402450,381569,8.49
2022,6,Brasil,485,Media,Paquete,18.7,51.0,Comunidad de Madrid,Tren,1331,402450,381569,8.52
2022,7,Brasil,30201,Media-Alta,Paquete,21.9,54.1,Baleares,Aeropuerto,1331,402450,381569,8.66
2022,7,Brasil,4419,Media-Alta,Individual,19.8,62.8,Comunidad de Madrid,Carretera,1331,402450,381569,8.47
2022,7,Brasil,1315,Media-Alta,Individual,20.4,39.2,Galicia,Puerto,1331,402450,381569,8.79
2022,7,Brasil,621,Media-Alta,Individual,20.5,59.4,Comunidad de Madrid,Tren,1331,402450,381569,8.79
2022,8,Brasil,28187,Media-Alta,Individual,20.8,51.9,Cataluña,Aeropuerto,1331,402450,381569,8.49
2022,8,Brasil,4124,Media-Alta,Paquete,22.0,79.0,Andalucía,Carretera,1331,402450,381569,8.81
2022,8,Brasil,1227,Media-Alta,Individual,19.1,73.5,Cataluña,Puerto,1331,402450,381569,8.39
2022,8,Brasil,579,Media-Alta,Individual,20.5,80.1,Cataluña,Tren,1331,402450,381569,8.42
2022,9,Brasil,26462,Media-Alta,Individual,24.8,104.3,Baleares,Aeropuerto,1331,402450,381569,8.78
2022,9,Brasil,3872,Media-Alta,Paquete,24.8,114.0,Andalucía,Carretera,1331,402450,381569,8.75
2022,9,Brasil,1152,Media-Alta,Individual,22.1,72.0,Cataluña,Puerto,1331,402450,381569,8.37
2022,9,Brasil,544,Media-Alta,Individual,21.3,70.2,Comunidad de Madrid,Tren,1331,402450,381569,8.49
2022,10,Brasil,44583,Alta,Paquete,26.2,105.1,Baleares,Aeropuerto,1331,402450,381569,8.58
2022,10,Brasil,6523,Alta,Individual,26.2,147.6,Comunidad de Madrid,Carretera,1331,402450,381569,8.33
2022,10,Brasil,1941,Alta,Individual,26.1,120.0,Comunidad de Madrid,Puerto,1331,402450,381569,8.17
2022,10,Brasil,916,Alta,Individual,22.3,100.6,Comunidad de Madrid,Tren,1331,402450,381569,8.21
2022,11,Brasil,23585,Media,Individual,25.0,171.5,Andalucía,Aeropuerto,1331,402450,381569,7.96
2022,11,Brasil,3451,Media,Individual,26.9,146.4,Comunidad de Madrid,Carretera,1331,402450,381569,7.86
2022,11,Brasil,1027,Media,Individual,25.4,139.2,Cataluña,Puerto,1331,402450,381569,7.84
2022,11,Brasil,485,Media,Individual,26.3,152.6,Cataluña,Tren,1331,402450,381569,8.26
2022,12,Brasil,25311,Media,Individual,27.7,209.3,Comunidad de Madrid,Aeropuerto,1331,402450,381569,7.98
2022,12,Brasil,3703,Media,Paquete,24.6,179.5,Comunidad de Madrid,Carretera,1331,402450,381569,8.21
2022,12,Brasil,1102,Media,Individual,25.5,181.4,Andalucía,Puerto,1331,402450,381569,8.14
2022,12,Brasil,520,Media,Individual,26.1,175.0,Andalucía,Tren,1331,402450,381569,7.81
2023,1,Brasil,35772,Media,Individual,27.0,208.9,Andalucía,Aeropuerto,1544,500843,484236,8.23
2023,1,Brasil,6913,Media,Paquete,28.7,222.0,Galicia,Carretera,1544,500843,484236,8.11
2023,1,Brasil,3201,Media,Individual,28.7,227.7,Cataluña,Puerto,1544,500843,484236,8.29
2023,1,Brasil,510,Media,Individual,26.3,242.0,Galicia,Tren,1544,500843,484236,7.87
2023,2,Brasil,31410,Media,Individual,29.0,224.7,Cataluña,Aeropuerto,1544,500843,484236,8.23
2023,2,Brasil,6070,Media,Individual,26.3,193.7,Comunidad de Madrid,Carretera,1544,500843,484236,8.26
2023,2,Brasil,2811,Media,Individual,25.1,191.0,Cataluña,Puerto,1544,500843,484236,7.97
2023,2,Brasil,448,Media,Individual,29.8,225.9,Cataluña,Tren,1544,500843,484236,8.25
2023,3,Brasil,34027,Media,Individual,24.0,177.4,Galicia,Aeropuerto,1544,500843,484236,8.23
2023,3,Brasil,6576,Media,Individual,25.8,166.3,Comunidad de Madrid,Carretera,1544,500843,484236,8.01
